column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80
13,1,40,61,6,0,0,3,14,8,4,0,3,2,2,1,1,2,4,2,0,0,1,3,4,1,3,4,4,1,0,1,1,1,3,1,3,0,3,3,0,3,3,2,4,0,4,1,0,3,4,4,1,4,0,1,1,0,1,0,0,1,3,1,0,2,1,0,0,4,2,0,0,4,3,0,3,0,1,4
1,2,81,74,8,0,2,1,23,2,3,3,4,0,2,1,1,0,0,1,2,1,4,0,1,1,3,4,4,2,4,1,0,0,2,2,4,2,2,0,3,1,3,3,1,1,0,0,4,0,3,2,0,1,0,0,1,1,4,0,0,2,0,0,0,4,2,0,1,4,2,0,4,4,1,0,3,2,2,1
87,1,35,88,19,1,0,0,8,0,3,0,2,3,2,1,1,0,2,0,4,4,1,2,4,1,1,1,2,0,1,3,2,0,4,0,3,1,1,1,1,1,2,0,0,1,4,4,4,0,4,4,0,0,2,2,1,1,3,1,2,0,0,1,2,0,0,0,1,2,4,1,2,2,3,0,2,0,1,0
7,2,36,99,9,0,0,1,19,3,1,3,1,1,2,1,1,1,1,1,2,3,0,0,3,2,1,1,2,4,2,2,0,1,0,0,4,0,0,0,0,2,4,4,3,0,2,0,0,0,1,0,1,1,0,1,4,1,4,0,0,2,3,2,3,1,1,1,0,2,1,0,1,4,0,2,3,1,3,1
97,2,65,27,3,2,3,1,8,0,3,0,2,3,2,1,0,4,2,1,2,1,1,1,2,0,0,1,4,3,3,1,1,1,2,2,4,3,3,0,3,3,3,0,3,0,0,4,4,0,1,3,1,1,1,1,3,0,0,1,1,1,0,3,1,2,0,4,4,2,1,2,1,4,0,2,3,4,0,1
19,3,85,38,3,4,1,2,9,0,1,2,3,0,0,0,0,4,0,2,0,1,3,2,4,1,3,0,2,3,3,2,1,2,4,4,3,4,0,4,3,0,0,0,2,1,0,4,3,0,4,1,0,2,3,0,0,0,1,2,0,0,3,0,0,1,4,4,1,1,1,0,0,0,3,1,4,4,1,1
81,3,4,21,4,2,1,0,5,3,3,2,1,1,1,1,2,2,4,4,3,0,3,2,1,3,4,2,3,3,3,3,0,2,4,4,4,1,1,4,4,4,2,1,0,3,1,2,2,0,3,2,0,3,1,0,0,0,1,4,4,2,3,3,0,0,0,0,0,4,3,0,3,0,2,1,2,4,2,1
20,2,86,18,7,4,1,2,9,0,0,2,3,3,2,1,4,2,2,0,4,0,2,4,4,0,4,2,3,3,3,2,1,2,0,0,4,4,4,1,2,4,0,2,0,0,2,4,4,1,1,0,0,4,1,3,1,3,0,4,4,0,0,3,2,3,4,4,4,4,4,1,3,4,0,4,4,1,1,0
6,3,1,20,19,3,3,2,9,0,3,2,1,1,0,3,2,1,3,1,2,1,3,2,0,1,4,2,3,2,4,0,3,3,0,0,0,1,2,3,4,4,2,0,0,3,0,2,1,0,4,3,1,0,4,4,0,4,4,3,1,1,1,4,0,3,1,4,0,1,1,0,2,4,0,2,3,2,2,1
10,0,41,54,9,4,0,2,19,3,3,1,0,5,2,1,2,1,3,3,1,1,2,4,4,1,2,4,3,0,1,1,0,0,2,0,3,1,2,2,1,0,0,2,0,0,1,4,1,3,3,3,1,2,2,4,0,0,1,1,0,2,2,4,4,4,2,0,0,0,1,3,1,2,1,0,3,1,1,3
69,0,86,18,8,0,2,2,19,3,3,0,1,2,2,1,4,0,4,4,3,4,1,0,4,1,2,0,4,0,1,2,1,2,4,4,3,2,4,1,2,1,3,4,1,2,3,1,2,0,4,1,0,1,1,4,0,0,0,0,3,2,0,1,1,0,4,1,1,2,3,4,0,3,0,1,3,4,4,0
25,0,52,68,14,3,0,2,19,3,1,2,1,1,2,1,0,3,1,3,1,0,1,3,1,3,0,2,3,0,1,0,2,2,3,1,3,2,4,2,2,0,2,1,4,0,0,0,0,0,3,0,3,4,4,1,1,4,1,1,2,2,3,0,2,1,4,1,0,4,2,1,1,1,1,0,3,4,3,1
33,2,5,36,2,1,3,2,0,1,2,2,1,1,2,1,1,4,3,0,4,0,0,0,0,4,1,2,0,1,3,1,1,1,1,3,3,0,1,1,4,0,4,4,1,0,1,0,2,2,0,4,2,0,0,2,1,1,3,2,0,0,3,0,4,2,1,1,3,2,3,1,0,2,1,0,1,2,1,1
82,1,53,84,8,1,1,2,11,0,0,2,4,0,0,0,1,4,3,2,0,0,4,1,4,1,0,0,1,2,4,1,0,2,3,1,4,2,2,2,4,0,1,3,3,1,0,0,3,3,3,0,0,1,2,4,2,2,2,2,4,4,3,4,4,1,2,0,1,1,4,2,2,4,3,3,3,4,1,1
98,3,81,74,13,4,2,2,5,2,3,0,0,4,4,1,0,4,0,0,4,1,0,3,2,0,0,3,0,3,3,1,1,1,2,2,3,4,0,1,4,1,3,0,4,3,0,3,1,2,3,2,4,2,1,2,4,2,1,1,3,1,0,0,2,2,0,3,4,2,0,1,2,3,3,1,1,0,1,1
74,4,89,2,6,4,0,2,16,8,3,0,3,0,4,3,2,1,3,2,0,1,1,1,2,0,0,0,1,3,4,4,1,0,2,2,4,2,2,4,0,3,1,3,2,4,0,1,3,1,0,3,4,1,0,4,0,0,3,1,0,1,2,0,4,1,0,4,3,4,4,1,1,4,3,3,2,2,0,4
48,3,52,68,17,3,2,3,8,7,2,0,0,0,4,3,4,3,3,2,1,1,0,3,3,2,0,1,4,3,3,0,1,4,0,0,4,2,1,1,3,3,3,2,0,3,0,0,3,0,4,3,3,2,0,2,0,4,0,1,3,0,1,0,4,2,4,2,0,2,3,2,3,0,3,4,1,2,4,0
51,1,95,0,3,0,1,1,11,1,1,3,1,0,0,0,1,2,4,3,1,2,4,4,4,1,3,0,2,4,2,0,4,0,3,1,2,3,0,0,2,0,0,0,1,1,4,1,2,0,3,2,3,1,2,0,1,4,0,0,4,4,3,1,0,0,0,3,3,0,4,1,0,2,1,2,3,0,1,1
80,2,14,77,9,1,1,2,8,0,3,1,2,2,2,0,3,2,4,1,2,0,4,1,3,2,3,4,4,3,3,1,4,2,3,1,4,3,3,1,3,3,1,0,0,0,0,1,2,2,0,2,0,1,0,1,3,0,4,0,3,0,3,0,0,0,4,4,4,4,3,2,2,2,4,1,2,1,3,1
87,1,44,35,17,3,2,1,8,5,3,1,4,3,4,3,4,0,4,3,1,1,1,1,2,0,1,1,2,3,3,1,2,2,4,4,3,1,2,4,3,0,2,0,3,1,4,4,4,1,3,2,1,4,3,4,0,4,0,2,3,0,1,1,2,0,0,1,2,4,1,3,0,3,4,2,4,2,0,1
21,1,50,1,13,1,3,2,8,7,1,0,1,2,1,2,0,2,1,3,1,0,1,3,4,0,0,1,4,3,3,1,2,2,3,1,2,1,1,4,4,3,2,1,0,0,1,1,2,1,1,4,0,3,2,0,1,0,0,3,0,3,2,2,3,0,4,2,2,1,2,0,4,4,0,0,4,4,4,0
51,0,50,79,17,0,2,0,9,6,3,0,2,3,1,2,3,2,3,2,4,4,2,3,0,4,0,3,0,4,2,2,0,1,1,3,3,2,4,0,2,1,4,4,4,2,0,0,4,4,0,4,2,4,4,3,2,2,3,1,3,3,3,4,0,2,1,0,3,0,4,2,0,0,1,3,4,3,1,0
34,4,35,0,0,3,1,3,16,8,3,0,1,2,4,3,0,1,3,2,0,1,0,3,4,1,0,4,2,0,0,1,1,1,1,3,3,1,2,3,0,2,4,1,0,4,2,3,2,0,1,2,2,2,0,0,2,2,2,0,1,0,2,4,0,2,0,4,4,2,0,3,2,3,4,0,3,2,0,4
62,1,36,99,8,4,2,2,4,9,3,2,2,1,4,3,1,4,3,3,1,4,4,4,4,1,4,2,3,4,3,2,1,2,3,1,3,2,4,4,3,4,2,0,1,1,0,2,0,0,4,0,3,0,0,4,4,0,0,0,0,0,1,3,4,0,4,3,3,0,2,3,4,2,3,2,2,0,4,1
8,1,27,1,19,1,0,1,18,9,3,1,2,2,4,2,2,3,0,1,2,1,1,1,4,0,0,1,4,0,1,2,2,3,2,2,3,2,4,0,1,0,3,0,0,0,0,2,2,1,1,2,4,1,0,0,0,1,0,0,0,0,0,1,2,2,1,1,3,0,3,0,0,2,3,2,2,4,2,1
24,4,80,3,5,0,1,2,12,0,4,0,1,3,4,3,2,0,2,2,0,0,0,0,2,0,1,2,3,3,3,1,4,2,4,4,4,0,0,1,3,3,2,4,1,1,3,4,0,0,1,1,1,4,0,0,4,2,3,4,4,1,2,3,1,1,4,4,3,1,2,4,1,0,3,1,1,0,2,2
18,0,66,94,3,2,3,1,16,0,2,0,0,0,0,4,1,1,1,1,2,0,1,3,3,0,3,3,0,0,1,0,2,2,2,2,4,4,4,0,1,1,4,1,4,2,1,4,3,1,3,2,4,1,2,0,0,1,4,2,0,2,4,2,3,1,0,0,4,2,2,0,4,4,2,0,1,4,0,4
65,2,66,94,0,0,3,2,11,0,4,0,3,2,0,0,0,0,3,3,1,4,0,1,1,3,3,0,2,3,3,1,2,3,4,4,4,0,0,1,4,1,2,3,1,0,0,2,0,0,4,0,0,4,4,2,4,0,1,2,1,0,3,4,0,0,1,4,4,2,4,1,4,3,1,0,3,1,2,0
27,2,88,50,8,4,2,1,24,5,3,3,1,5,1,2,4,1,0,2,0,1,4,0,1,3,2,3,2,4,2,1,1,1,2,2,4,1,1,0,2,0,0,1,4,1,0,4,1,4,3,4,4,1,1,2,4,2,2,1,0,1,3,1,0,0,0,0,2,0,1,2,2,4,1,2,4,2,2,0
60,2,75,31,13,4,2,0,19,3,2,3,3,4,2,1,2,4,1,4,3,0,1,3,2,0,0,2,3,1,0,1,4,2,4,4,3,2,4,0,0,4,2,0,4,0,0,3,0,1,1,1,1,2,2,3,2,1,0,0,0,0,0,1,3,1,4,0,4,2,1,2,2,3,4,1,4,3,2,0
54,1,75,31,6,3,1,2,21,8,3,3,2,2,4,3,0,3,4,4,3,0,1,3,0,4,2,0,4,4,2,0,2,2,3,1,0,1,2,0,0,3,4,2,4,1,4,4,0,0,2,4,0,2,4,4,2,1,0,4,4,2,1,0,0,1,4,4,0,4,0,0,1,4,2,4,4,2,4,1
44,1,10,0,6,3,2,1,23,2,0,2,2,5,3,4,1,2,4,0,4,0,4,1,0,4,0,3,0,3,3,0,2,2,2,2,3,1,2,1,4,1,0,0,3,1,4,3,4,0,0,4,0,1,3,4,3,3,1,0,0,3,4,1,1,1,0,1,1,4,2,0,4,4,2,2,3,1,1,3
94,4,91,63,9,4,0,1,17,4,2,0,0,0,0,4,2,4,1,1,2,4,0,1,1,3,2,2,4,3,3,3,1,0,0,0,3,1,2,0,3,1,3,0,1,4,2,0,3,4,3,0,1,3,2,0,0,1,0,1,0,1,3,2,0,1,2,1,1,2,1,2,2,2,2,2,4,4,1,0
44,1,4,3,8,4,2,2,11,0,0,3,0,4,0,0,2,2,4,1,2,2,4,4,3,2,4,1,0,1,0,3,1,0,3,1,3,1,2,1,2,0,0,2,1,1,0,3,1,2,2,4,3,4,1,0,0,0,4,1,1,4,3,0,1,0,0,4,4,0,0,0,0,0,3,4,4,4,4,4
48,3,1,20,16,4,3,2,23,2,3,0,4,0,2,1,0,2,2,3,1,0,0,0,2,0,0,2,3,2,4,1,1,1,2,2,0,3,4,2,1,4,2,2,3,3,1,0,4,1,0,2,4,3,0,0,1,0,0,2,0,2,0,3,1,2,1,1,3,1,1,0,1,0,2,1,2,3,4,0
16,1,56,65,4,0,0,1,23,2,2,0,2,1,0,0,1,2,4,0,4,3,2,3,1,3,3,3,0,3,3,3,4,4,1,3,1,2,0,4,0,0,0,0,0,1,4,0,0,4,3,4,2,0,2,0,1,3,0,0,2,0,1,0,2,4,3,0,3,2,4,2,4,0,4,2,0,2,0,0
9,3,81,0,3,4,1,2,9,0,3,2,4,3,4,3,2,0,2,2,0,3,3,4,4,1,4,1,0,4,2,2,1,2,2,2,3,4,0,2,0,0,3,0,2,3,0,4,4,3,1,2,4,1,0,0,4,0,0,0,4,0,2,3,4,1,4,4,4,1,2,0,3,4,3,2,1,0,1,1
3,0,16,83,7,0,1,0,2,7,3,0,4,1,0,0,2,1,1,2,0,1,0,3,3,2,1,4,0,3,3,1,2,3,3,2,3,0,3,1,3,1,4,0,0,2,1,0,0,2,0,4,4,4,0,1,1,0,1,0,3,4,3,1,3,3,2,2,0,3,0,0,0,3,4,2,1,1,2,3
8,1,35,88,5,4,2,1,14,6,1,3,3,2,4,3,4,2,2,1,2,0,0,0,0,0,0,1,4,1,0,4,3,1,1,3,3,1,2,3,0,3,0,4,1,0,0,1,2,1,1,0,4,0,4,2,2,1,4,2,4,0,2,3,4,2,1,1,2,1,1,2,3,2,2,0,0,4,1,4
26,4,98,98,19,4,2,2,5,2,1,3,1,1,2,1,4,4,1,1,2,0,3,2,3,0,3,0,2,1,4,3,3,3,3,1,0,1,2,2,4,0,0,1,2,4,3,2,0,1,4,0,3,0,3,4,2,0,3,0,3,0,4,0,0,3,1,0,1,2,4,0,3,3,0,0,1,3,3,4
40,2,59,33,12,2,3,2,19,3,1,0,2,2,2,1,2,3,0,0,4,4,2,3,0,0,0,4,3,4,0,4,3,1,4,4,2,3,1,3,0,4,2,0,4,1,1,2,2,1,1,0,2,0,2,2,0,0,1,4,0,0,0,0,0,2,1,1,2,4,1,3,2,4,4,3,4,1,3,2
80,3,86,18,5,0,1,2,0,1,3,3,4,0,2,1,0,2,1,3,1,1,3,3,3,2,3,2,1,0,1,4,3,1,4,4,3,3,1,0,1,1,1,1,0,1,0,4,3,2,0,1,1,2,4,0,0,4,0,0,4,2,0,2,3,1,0,1,2,1,1,3,4,2,1,4,4,0,2,3
98,3,50,79,5,0,1,2,14,4,3,2,0,3,2,1,3,1,0,3,2,1,0,3,0,4,2,3,2,4,2,0,1,4,4,4,0,0,3,2,2,2,0,1,0,3,2,0,4,2,2,0,1,4,4,1,1,0,0,4,1,0,0,1,2,4,4,2,1,3,3,0,0,4,2,2,4,1,0,2
5,0,98,98,3,0,1,3,6,0,1,3,2,5,0,0,4,3,3,2,0,4,2,3,4,1,0,4,2,3,4,1,4,2,4,4,3,0,3,2,2,2,0,2,4,4,1,3,1,1,4,1,0,0,4,1,3,2,2,4,4,4,3,2,0,3,4,4,1,0,2,1,0,2,1,1,0,3,2,1
3,1,82,0,10,4,1,2,19,3,2,1,0,3,2,1,2,0,2,3,1,0,0,0,0,4,0,1,4,1,1,0,2,0,3,1,3,1,2,2,2,3,3,3,0,1,4,4,0,1,0,0,3,1,1,4,2,4,0,4,3,2,1,3,0,0,0,1,1,4,3,3,4,2,3,1,1,4,0,4
48,3,57,96,6,4,0,0,15,2,3,2,1,1,1,2,2,1,3,3,1,0,0,0,4,1,2,0,4,2,4,1,4,2,2,2,3,2,4,2,4,1,3,4,3,3,2,2,1,0,4,4,4,3,2,3,2,0,2,0,2,1,2,0,4,2,0,1,3,4,4,3,0,4,3,1,2,4,0,1
94,4,86,18,8,1,1,2,10,7,3,2,0,0,3,3,0,4,2,0,4,2,3,0,0,4,3,0,2,1,0,0,0,1,1,3,4,0,0,2,0,0,2,0,4,1,3,0,1,0,2,4,2,0,4,2,3,0,3,4,3,0,1,3,1,1,1,0,0,3,2,2,0,4,4,1,4,2,2,4
50,4,57,96,15,1,3,0,15,2,0,3,0,4,4,3,4,1,0,1,2,2,1,2,4,1,4,4,0,4,2,1,0,0,3,1,3,3,1,2,0,0,4,2,1,4,1,2,1,0,3,2,3,3,2,0,0,0,4,2,1,0,1,1,0,0,0,1,3,2,2,0,4,0,1,1,2,3,4,4
30,1,5,36,19,0,1,2,23,2,3,1,1,4,4,3,4,4,1,4,3,1,0,3,4,1,2,2,0,4,2,3,1,0,1,3,2,0,3,0,2,0,4,1,0,3,3,3,1,0,4,4,0,0,1,1,3,0,1,0,1,0,1,2,3,1,2,4,1,2,1,4,2,2,1,2,0,4,1,0
95,4,68,69,0,4,0,2,19,3,0,1,4,2,4,3,1,2,4,3,1,1,3,2,4,1,2,0,4,2,4,4,2,4,2,2,3,2,0,1,1,1,3,3,2,1,3,0,2,0,3,2,0,1,3,0,0,4,0,0,0,0,1,1,0,2,3,0,0,1,3,2,4,2,2,1,1,0,0,1
79,4,68,69,17,0,2,2,11,0,1,3,1,1,4,1,4,4,1,1,2,0,4,1,0,1,1,1,2,0,1,0,4,0,1,3,3,3,1,1,1,1,0,3,1,1,3,1,0,0,4,2,1,1,0,2,0,1,0,2,3,2,0,2,3,0,0,0,1,2,1,2,3,4,2,3,1,1,1,4
30,1,10,92,13,1,3,3,13,9,3,2,3,4,2,1,2,2,4,2,0,0,4,1,0,4,3,3,0,0,1,3,3,3,1,0,4,3,3,2,1,1,4,0,1,1,0,0,0,2,0,3,1,1,1,4,3,0,2,2,1,2,2,1,1,3,1,3,1,2,4,0,4,3,1,0,2,4,4,4
58,3,87,42,14,3,0,2,18,2,3,0,0,4,1,2,2,2,4,3,0,1,3,2,0,4,1,2,0,2,0,3,4,4,0,0,3,0,1,0,3,0,4,4,3,3,1,1,1,2,0,3,0,4,0,2,0,2,2,1,2,0,2,1,1,4,3,0,3,1,4,1,3,2,2,3,4,4,1,4
17,4,4,21,8,2,1,1,12,4,0,3,4,5,2,1,1,1,1,2,0,1,4,3,1,3,1,2,0,0,1,0,4,0,4,4,3,1,2,0,1,0,4,0,0,4,3,4,2,4,3,1,0,3,1,4,0,0,1,4,4,0,4,2,4,1,2,4,1,0,2,0,4,0,3,1,0,2,1,4
43,4,57,96,1,0,3,1,1,4,3,1,0,5,4,3,1,4,3,1,2,1,1,1,1,3,0,1,4,2,4,0,2,0,2,2,2,0,3,3,1,3,3,0,3,4,3,4,3,0,3,2,0,3,2,1,0,4,0,2,0,0,1,0,4,2,2,2,0,3,3,3,0,2,0,3,3,2,0,0
63,3,99,0,8,2,1,2,5,1,3,3,2,2,2,1,4,2,2,0,4,0,2,0,2,1,0,3,0,3,3,4,2,4,1,3,0,4,0,0,3,0,3,2,2,1,2,2,0,3,3,4,2,2,2,0,3,3,1,0,4,2,0,1,2,3,1,3,3,4,4,1,3,3,2,3,3,1,1,0
92,3,51,75,0,2,0,0,9,6,3,0,0,4,2,1,1,2,4,2,0,1,4,0,4,1,0,2,3,3,3,2,2,3,0,2,3,0,3,0,2,0,2,4,1,3,0,3,2,0,4,4,0,0,1,3,3,0,4,1,0,1,0,4,2,3,1,1,2,3,3,1,0,2,4,1,1,3,3,1
87,1,44,35,6,0,0,2,10,7,1,3,4,3,1,2,0,0,3,0,4,1,0,3,3,2,0,3,0,3,3,1,1,1,3,1,0,0,3,1,3,0,0,0,1,1,4,0,4,0,0,0,0,4,0,1,3,1,0,0,0,1,3,4,0,1,1,2,3,4,0,3,4,2,0,2,3,1,2,1
48,3,63,25,4,1,2,2,6,3,1,0,3,3,3,4,1,0,2,0,4,2,3,3,1,3,1,4,3,2,4,0,1,4,3,1,4,2,2,2,1,0,2,0,4,3,0,0,3,4,0,0,0,4,3,4,3,1,3,0,3,1,4,3,1,4,3,0,0,4,3,1,0,4,4,3,0,4,1,0
89,0,26,80,8,3,3,1,13,7,2,2,4,3,3,4,1,2,4,2,0,1,4,0,4,0,0,2,3,0,1,4,3,1,0,0,3,2,4,2,1,0,2,0,1,0,4,0,3,0,3,0,0,3,4,0,1,2,2,2,1,1,1,0,0,0,0,4,0,2,0,1,4,4,4,4,2,1,3,1
54,1,32,19,5,1,1,1,12,4,2,1,2,5,4,3,0,1,0,0,4,0,3,2,1,3,0,3,0,0,1,3,2,1,4,4,3,1,2,1,1,1,0,4,2,3,1,1,1,4,4,0,0,0,1,4,2,3,3,4,0,0,1,0,0,4,0,2,0,4,2,0,0,4,0,0,0,4,1,1
49,2,27,1,9,2,3,0,23,6,3,1,3,2,3,4,2,1,3,1,2,1,2,4,3,2,0,3,0,3,3,3,1,0,4,4,0,0,3,4,2,1,4,0,1,0,2,1,2,1,1,1,1,3,2,1,0,1,0,2,0,1,3,4,4,0,2,1,1,0,2,2,2,1,3,2,2,3,3,3
43,4,16,83,19,4,2,3,23,2,4,3,0,1,0,0,2,2,4,1,2,0,4,1,2,0,0,0,4,0,1,3,0,0,2,2,3,1,2,1,2,3,1,0,3,4,1,0,0,4,0,2,4,4,1,0,2,1,4,0,0,0,3,1,1,0,0,0,1,4,1,0,0,2,3,2,3,2,1,0
62,1,85,38,6,3,2,1,19,3,4,0,3,2,4,3,2,0,2,2,0,0,4,1,3,2,1,2,0,2,4,0,1,4,1,3,4,4,4,2,4,2,0,0,3,1,4,2,2,2,0,3,2,4,0,3,4,0,1,1,1,1,2,3,2,2,4,1,1,4,3,3,1,3,4,0,4,3,0,0
1,1,93,0,5,2,2,2,11,0,3,0,1,0,1,2,4,3,3,1,2,3,4,1,2,0,1,4,4,3,3,0,0,1,2,2,3,4,1,4,4,3,2,0,0,1,4,4,3,0,1,4,4,2,0,2,1,1,4,0,0,0,2,2,4,2,1,0,4,4,1,0,3,2,4,1,4,2,0,4
54,1,88,50,16,1,3,1,10,8,2,2,2,0,4,4,1,2,4,2,0,0,4,1,2,0,3,4,4,1,0,2,3,0,4,4,4,0,0,1,0,3,3,0,4,1,3,0,2,1,1,0,0,3,4,0,4,2,1,1,1,1,4,1,1,1,2,4,4,2,1,0,0,1,0,2,4,2,1,4
45,2,59,33,5,2,2,2,15,6,3,0,2,3,2,1,3,1,0,4,3,4,0,0,0,4,3,4,4,3,3,2,4,4,3,1,3,0,3,0,3,3,0,4,4,1,1,4,4,0,0,3,0,4,1,1,3,0,1,0,3,0,0,1,0,4,3,1,1,4,1,4,1,2,3,2,0,4,1,0
25,0,15,32,19,0,1,1,8,5,2,3,2,5,2,1,2,3,0,4,3,0,4,0,1,3,1,0,3,0,1,1,2,3,1,3,0,1,2,1,2,4,2,3,1,3,0,1,1,3,3,4,1,0,2,0,2,1,1,0,4,1,3,0,2,4,0,0,0,2,1,0,3,3,1,1,3,3,2,4
77,3,56,1,19,2,1,2,17,5,3,2,0,0,2,1,2,1,3,2,1,0,4,1,1,3,0,4,2,2,0,0,1,4,2,2,4,2,2,3,0,2,0,3,3,3,0,3,3,4,1,1,4,0,1,0,0,4,1,4,0,0,4,4,0,4,4,0,0,4,1,3,1,3,2,3,4,1,4,3
66,4,45,56,6,0,0,1,9,0,4,3,3,1,0,0,4,4,1,0,4,0,0,0,0,4,4,4,1,0,0,2,3,0,1,3,3,1,2,2,0,1,0,4,1,1,2,0,1,2,0,4,2,0,2,0,0,3,1,0,0,4,3,2,4,3,2,4,4,4,4,0,4,3,0,1,1,4,4,1
34,4,48,67,0,3,1,2,19,3,1,1,2,4,3,0,2,3,0,3,1,3,2,2,0,4,0,3,0,0,1,1,2,3,4,4,2,1,1,0,1,2,4,0,2,1,2,3,2,1,2,0,1,0,1,2,0,0,0,0,0,4,3,2,3,3,1,0,1,3,1,0,1,2,1,2,1,1,2,1
80,2,82,23,4,3,3,2,22,3,2,0,0,0,0,0,4,2,2,2,0,0,0,0,3,2,3,2,1,3,0,2,1,2,3,1,3,0,3,2,3,1,0,0,1,0,0,1,2,0,1,0,3,0,2,1,0,1,2,1,1,0,1,1,2,1,0,0,0,1,2,2,2,2,4,2,1,1,1,3
42,0,22,24,3,0,1,2,13,9,3,3,3,1,0,0,0,0,3,4,3,1,1,1,1,4,4,4,1,2,4,4,0,2,0,0,3,1,2,1,3,3,1,3,1,4,1,2,0,1,0,4,3,0,2,4,0,2,0,0,1,0,3,4,0,1,0,0,1,1,2,2,1,4,4,3,4,4,1,1
7,2,86,18,13,4,2,0,19,3,0,2,0,4,4,3,2,0,2,0,4,2,0,0,3,2,3,3,0,2,4,1,0,0,3,1,1,1,1,2,1,0,0,0,2,1,0,3,1,0,2,3,0,4,0,0,4,1,1,0,0,0,1,3,0,4,0,0,1,2,4,2,0,4,2,0,4,1,0,1
64,4,6,6,17,1,0,2,19,3,0,0,4,5,2,1,4,3,3,2,0,1,3,3,2,0,1,3,1,2,4,0,1,4,0,1,1,1,1,1,3,1,1,0,4,4,2,1,2,1,2,0,0,0,4,2,1,2,2,1,2,0,3,4,4,3,3,1,0,4,4,2,2,2,0,4,2,3,1,1
10,0,61,45,1,0,3,2,2,8,2,0,1,4,0,0,4,3,3,1,2,1,1,1,0,4,0,2,3,3,3,1,0,0,3,1,4,4,1,1,4,4,2,0,3,2,0,3,0,2,2,2,3,4,0,0,3,2,4,2,0,0,2,0,4,3,2,0,4,2,4,2,4,3,4,0,0,0,3,4
76,2,56,65,7,0,1,0,18,7,3,2,0,0,2,1,4,2,2,2,0,0,4,1,3,2,1,2,0,0,1,4,2,0,2,2,3,4,0,1,1,2,4,0,0,0,2,4,3,0,0,1,0,1,1,0,4,2,1,0,0,0,3,1,2,0,2,4,2,0,3,0,3,2,0,2,2,2,1,0
48,3,82,0,9,0,0,1,19,3,3,2,1,1,0,0,3,2,3,2,0,1,0,3,4,1,2,3,2,1,0,0,0,1,2,2,3,2,4,3,2,2,1,1,0,3,2,2,2,3,3,4,0,0,4,2,0,1,2,4,0,2,4,4,0,2,0,0,0,0,2,1,0,2,3,1,4,4,4,1
57,0,45,56,9,0,0,2,3,4,3,0,1,2,2,0,1,2,0,2,0,1,4,0,3,2,3,4,4,4,2,1,1,1,0,0,4,3,3,0,0,1,0,4,1,2,1,2,0,2,0,0,0,1,4,1,1,1,4,1,0,4,3,1,0,2,1,0,0,1,1,3,1,4,0,0,4,4,3,4
26,4,44,35,5,0,1,3,0,6,4,2,2,0,2,1,3,4,2,4,3,1,2,4,3,2,4,3,2,3,3,0,2,2,2,0,1,2,2,4,3,2,2,0,1,4,3,3,3,0,0,3,0,4,1,4,0,0,0,2,4,2,3,3,0,1,4,1,2,4,4,4,3,0,1,2,4,0,0,1
1,2,13,85,7,2,2,2,13,9,0,0,1,2,4,3,2,0,2,4,3,1,0,3,2,0,1,0,3,0,1,2,3,0,2,2,0,2,3,1,0,0,2,1,4,0,0,1,2,1,4,2,4,3,2,1,3,2,0,0,0,1,2,1,0,0,2,3,1,0,2,0,0,4,2,0,2,1,3,3
10,0,58,22,3,4,1,1,2,8,3,3,3,1,2,1,4,4,1,4,3,1,0,3,1,3,1,2,0,0,1,3,4,4,3,1,3,0,3,2,3,0,4,2,0,3,0,2,0,4,0,0,3,0,3,0,0,0,0,4,0,2,0,2,3,2,3,4,0,3,1,0,0,1,2,3,1,1,2,1
77,3,28,16,17,0,2,1,4,2,3,3,0,1,3,4,2,4,1,2,0,0,4,1,1,3,0,0,1,4,2,2,1,2,3,1,2,1,1,0,2,1,0,0,0,3,2,1,0,4,1,0,3,3,4,2,1,0,2,2,0,1,4,2,1,0,4,1,2,3,0,0,2,2,4,2,3,3,1,3
85,2,34,89,18,4,2,1,17,4,0,0,1,2,4,1,1,3,0,2,0,1,2,4,2,0,4,2,3,2,4,3,0,2,4,4,4,4,4,4,1,4,2,0,1,0,0,1,2,0,1,1,1,3,4,4,2,0,2,1,1,2,3,1,0,0,0,2,0,3,0,2,0,1,3,3,2,2,4,0
73,0,99,0,8,0,2,2,9,0,4,1,1,2,0,0,2,2,4,3,1,0,0,0,2,2,0,4,2,0,1,1,2,3,2,2,3,2,4,0,0,1,2,4,1,1,0,3,0,0,0,3,2,1,4,0,0,0,1,1,0,4,1,0,1,0,4,3,1,0,2,0,3,0,0,1,1,1,3,0
85,2,21,97,11,3,2,3,17,9,1,3,4,3,4,3,4,1,1,1,2,2,4,4,1,3,3,0,2,1,3,3,2,1,1,3,3,3,1,0,2,2,0,0,0,0,2,0,4,4,0,2,0,1,1,0,1,0,4,2,4,0,1,0,4,0,0,0,1,0,2,0,0,4,2,4,4,2,4,0
