column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70
89,0,30,68,7,3,3,1,3,9,0,1,1,3,4,1,0,3,3,0,2,3,4,2,2,4,2,1,0,4,3,2,3,0,0,0,0,4,2,1,0,4,2,3,2,1,1,0,0,1,3,4,1,0,0,0,3,3,3,3,2,3,0,0,1,1,0,1,0,3
86,3,99,3,1,0,0,1,15,9,2,0,3,0,4,1,4,4,3,0,2,3,1,4,3,4,4,4,2,3,2,3,4,0,2,1,0,4,1,1,0,0,2,3,1,3,1,1,0,4,0,1,0,0,1,0,0,4,3,0,1,2,1,2,1,3,4,2,0,3
60,0,81,0,6,1,2,3,7,1,0,1,1,3,0,0,0,3,3,0,2,3,4,2,2,0,2,3,0,3,2,2,2,0,3,1,2,3,1,1,3,3,2,3,3,0,2,1,1,1,0,1,2,1,2,4,3,1,4,2,1,1,4,0,1,3,4,3,2,4
27,4,16,60,18,0,0,1,12,9,2,3,1,2,3,3,3,2,2,2,4,3,1,4,3,4,3,3,4,3,2,2,4,1,2,2,3,0,2,1,4,0,0,4,0,1,4,0,0,2,1,1,4,1,1,2,0,0,2,4,2,2,0,2,3,0,1,0,0,2
1,4,3,31,19,4,3,3,1,8,2,0,2,3,4,1,1,1,0,1,3,4,3,4,3,4,1,2,0,4,2,0,3,4,2,2,0,4,1,1,0,4,1,0,1,1,0,1,0,2,1,3,3,2,0,0,1,0,0,4,1,1,0,4,3,4,0,3,2,0
91,1,98,66,5,2,1,2,11,4,2,1,2,2,2,2,4,3,0,3,3,3,0,0,3,4,1,4,3,0,2,0,0,0,1,4,2,1,4,1,1,2,4,1,3,3,1,1,3,2,2,0,0,1,1,3,1,4,2,0,2,3,1,3,4,4,4,1,0,2
99,4,78,3,5,2,1,1,11,0,4,3,1,5,1,4,1,2,3,3,3,2,1,1,0,1,1,4,3,3,2,2,4,1,1,1,0,2,2,0,0,2,2,0,0,3,3,2,1,4,1,0,1,3,4,3,1,4,0,4,2,1,1,4,1,3,2,2,1,1
70,3,99,62,2,0,1,1,10,8,0,3,1,5,2,0,0,0,0,2,4,1,4,1,2,0,2,3,0,3,2,2,0,2,1,1,1,4,0,4,2,0,1,3,0,1,3,0,3,0,1,1,0,2,0,4,4,0,0,0,3,2,0,4,3,3,4,2,2,3
99,4,32,90,15,4,3,0,23,4,1,3,1,2,4,1,4,2,1,1,0,2,0,0,3,4,1,3,2,3,0,3,3,0,1,4,3,1,4,1,0,0,0,0,1,4,3,1,0,1,1,2,1,4,1,1,2,0,1,0,1,1,3,2,0,3,0,3,2,0
77,2,86,48,0,0,1,1,12,9,2,1,0,4,2,2,1,3,2,4,1,4,1,0,4,3,2,4,2,3,2,3,2,2,1,4,4,1,1,1,2,2,0,0,2,0,2,0,0,2,0,1,0,2,0,0,4,3,0,4,1,0,4,3,3,0,0,1,0,1
49,2,1,72,0,3,3,1,11,5,2,2,0,1,4,1,1,1,0,0,2,3,0,0,3,4,2,2,3,3,2,1,3,2,1,4,1,3,1,1,0,4,2,3,2,1,0,0,3,2,0,1,1,2,0,3,0,2,4,2,4,1,0,0,3,4,2,2,1,4
95,0,70,5,18,3,3,1,15,9,0,3,0,0,1,4,3,4,0,0,0,1,1,1,4,3,4,4,0,3,2,2,3,0,0,1,0,0,1,1,1,1,2,2,0,1,2,4,0,2,1,1,0,1,2,4,2,0,3,0,2,0,0,4,2,1,2,2,0,4
6,0,14,75,9,2,3,2,16,5,4,1,1,0,4,1,3,2,2,4,1,1,0,2,2,0,2,3,0,1,4,1,3,2,3,0,4,0,3,1,2,4,1,1,3,4,2,0,0,2,2,1,2,0,0,4,4,3,4,3,1,1,4,0,3,4,3,4,0,0
30,0,14,75,3,3,3,2,19,9,2,3,3,4,3,3,3,1,3,4,1,3,0,0,2,0,1,4,3,4,3,3,3,1,0,4,4,1,3,1,4,0,3,4,4,0,4,3,1,2,4,4,2,0,0,0,1,2,3,3,2,1,3,1,0,0,1,2,0,2
37,1,10,1,11,1,2,1,20,4,4,1,1,0,3,2,0,3,3,3,3,4,4,1,2,0,0,0,4,1,4,0,4,1,1,1,2,3,3,0,3,3,1,1,1,3,4,2,2,4,0,3,0,1,4,0,1,4,1,1,0,2,3,1,2,4,4,1,2,2
86,3,29,41,5,1,3,0,3,0,0,1,0,0,3,3,3,0,4,0,2,0,4,2,3,4,3,3,4,4,3,1,4,3,0,0,2,3,1,3,1,4,3,4,4,1,0,4,2,3,0,4,2,2,0,2,0,0,0,3,1,3,3,2,0,0,4,4,1,2
2,3,3,31,7,3,3,1,24,6,0,3,3,1,0,0,1,1,0,4,1,3,4,2,2,0,0,4,0,3,2,0,1,3,3,0,0,2,0,0,1,4,0,0,0,1,3,2,3,0,0,0,0,2,2,4,4,2,3,4,3,2,2,3,1,3,2,0,0,3
35,0,47,76,4,3,0,1,0,2,0,1,1,3,4,1,4,2,1,3,3,1,1,0,3,4,4,0,0,4,0,2,4,0,1,4,1,3,1,1,0,2,1,0,3,4,2,0,1,1,0,2,1,2,0,4,1,0,3,1,2,4,1,2,0,0,3,1,2,0
28,3,90,94,4,3,0,0,4,3,2,3,0,3,4,1,1,0,1,0,2,3,4,4,4,3,1,3,2,1,4,1,0,4,2,2,2,1,1,1,4,2,2,4,0,0,2,0,0,1,0,3,1,0,1,1,0,2,1,2,2,1,1,0,1,3,4,0,0,3
26,3,17,70,13,1,1,3,22,8,0,2,3,3,3,3,3,2,1,4,1,4,3,4,4,3,4,2,1,4,3,4,2,2,2,2,1,4,0,1,2,0,3,2,0,1,2,0,0,4,0,3,3,2,2,2,4,2,1,1,2,2,3,0,2,4,4,1,2,4
79,4,69,27,0,2,2,2,20,5,1,3,1,2,4,1,4,3,0,3,3,3,0,0,2,0,3,4,1,3,2,3,2,2,1,4,3,0,0,4,3,3,2,2,0,4,2,1,3,2,1,0,2,0,2,1,1,4,1,2,3,2,1,1,1,1,3,1,0,2
6,0,27,92,6,3,2,2,16,5,1,0,1,3,1,2,2,1,1,0,2,2,4,4,2,0,2,3,0,2,1,0,1,3,3,2,2,4,0,4,3,1,3,0,0,0,3,2,0,1,0,4,1,4,0,0,3,1,4,2,0,2,0,2,0,0,0,2,0,4
70,3,71,55,7,2,1,0,3,0,2,1,0,4,3,3,0,0,0,0,2,4,0,3,2,4,4,1,4,0,0,3,1,4,2,3,2,1,4,0,0,2,0,3,0,2,3,0,0,2,2,0,1,0,4,0,0,2,2,3,1,0,0,3,1,1,0,1,1,2
2,3,98,66,10,4,0,0,10,1,3,1,1,5,3,3,1,2,3,0,2,3,4,2,3,4,2,3,0,1,4,1,2,0,0,1,1,1,1,3,4,2,0,4,4,1,4,4,2,0,2,3,3,1,2,0,0,2,4,2,3,2,4,2,1,0,4,3,2,3
8,4,5,61,18,1,0,1,11,5,2,2,2,2,2,2,4,0,2,4,1,2,3,0,2,0,2,3,0,4,3,2,2,0,1,0,3,1,3,1,4,1,0,1,1,4,1,4,0,1,0,2,1,0,0,4,3,3,1,3,3,3,4,2,0,3,4,1,4,4
93,3,22,0,15,4,3,0,22,8,3,0,2,2,2,2,1,3,2,0,2,2,2,2,3,4,1,1,4,3,2,3,0,4,3,0,0,1,2,0,4,4,4,1,4,3,3,1,4,2,0,1,2,3,4,2,0,1,1,0,3,0,1,0,0,3,0,3,1,4
61,2,14,75,7,2,1,3,10,2,0,3,2,4,2,0,3,3,1,4,1,4,2,2,1,2,1,1,4,2,1,1,0,4,0,0,3,1,2,2,2,2,2,0,2,2,3,0,3,3,3,1,2,2,1,3,0,3,3,0,0,0,4,4,2,3,3,2,0,4
93,3,72,74,9,3,1,1,22,1,2,3,1,2,4,1,1,0,0,0,2,4,3,4,3,4,4,1,0,1,1,3,1,4,1,3,0,1,4,3,0,2,1,1,0,1,0,1,4,2,0,1,0,1,2,4,0,2,4,2,1,3,4,2,1,1,3,4,0,4
23,0,57,16,0,2,2,1,3,9,3,1,3,3,1,4,2,1,3,0,0,1,3,4,1,2,3,0,0,1,4,2,0,2,2,0,4,3,2,1,3,3,3,2,3,0,2,1,1,2,2,3,0,3,2,4,2,0,3,3,0,0,1,4,0,4,4,1,1,2
99,4,39,0,7,0,0,1,9,7,0,1,0,0,1,4,1,0,1,2,1,2,3,3,2,0,3,2,2,1,4,3,3,2,4,3,4,0,0,1,4,2,2,2,0,1,1,0,4,1,1,3,2,3,4,4,4,2,2,0,1,0,3,3,2,3,0,0,3,2
63,4,32,90,6,0,3,1,9,7,0,3,3,1,2,2,3,3,1,2,4,3,4,2,0,1,3,4,0,0,0,4,4,3,0,1,1,2,4,3,0,4,0,0,1,1,3,1,0,1,2,2,0,1,0,0,1,4,2,0,0,4,1,3,0,0,1,4,0,2
94,2,87,37,1,3,0,3,22,8,4,2,2,2,0,0,3,2,2,1,0,4,3,4,3,1,4,3,3,3,2,0,1,3,2,3,0,0,4,3,0,0,0,0,2,3,0,2,0,2,0,0,3,0,0,0,2,0,1,1,0,0,1,2,2,4,1,0,0,4
40,3,11,69,14,2,0,1,24,6,0,0,4,1,0,0,4,2,1,4,1,0,3,0,0,1,4,4,2,1,4,1,0,4,1,4,0,1,0,1,4,0,1,3,4,0,0,0,4,1,2,1,2,1,0,2,1,2,0,4,3,2,4,3,0,1,1,3,3,0
4,1,61,82,14,1,2,2,0,5,4,2,1,5,1,4,4,1,4,2,4,4,0,0,3,4,4,3,3,0,0,1,4,3,0,3,0,0,1,1,1,2,2,0,1,3,3,1,2,0,1,2,3,0,4,3,4,0,4,2,3,0,0,4,4,3,4,0,0,4
32,4,5,61,18,0,0,1,2,1,4,3,4,3,0,0,3,1,3,4,2,2,0,0,4,3,2,3,0,0,0,2,2,0,1,3,2,0,1,1,2,0,0,3,1,2,1,4,0,4,1,2,2,3,0,0,0,2,0,2,1,1,3,3,3,3,1,0,0,2
83,1,13,89,7,4,0,0,2,7,1,0,3,0,2,2,3,1,3,2,4,2,0,0,1,2,4,1,4,3,2,0,3,4,1,3,0,0,2,0,4,0,1,1,4,3,3,0,1,4,0,1,4,3,2,0,4,4,2,2,3,2,1,0,3,1,2,0,0,4
13,1,37,0,10,3,1,0,16,0,4,3,0,0,4,1,0,2,0,0,2,2,3,4,2,0,1,3,2,1,4,1,3,2,1,2,3,4,3,1,4,0,0,0,1,3,4,0,1,2,2,1,2,4,1,0,3,1,0,3,2,0,1,1,2,3,0,0,2,3
29,2,20,39,15,3,0,3,18,2,2,1,1,5,4,1,2,1,1,0,2,4,3,4,3,4,3,1,3,0,0,3,2,2,2,2,1,2,1,2,0,0,1,1,0,3,2,1,1,1,1,0,4,2,0,3,0,4,3,1,1,1,0,3,4,2,1,1,0,2
70,3,80,20,15,0,3,1,13,1,4,0,0,3,1,4,0,0,0,3,3,4,3,4,0,1,3,3,4,3,2,3,0,3,2,3,2,1,1,3,1,0,3,2,4,1,3,2,0,2,1,0,4,1,4,0,0,1,4,2,1,3,3,0,1,1,0,3,0,4
16,1,21,26,12,3,0,2,1,1,2,1,1,5,3,3,3,2,2,3,3,1,4,1,3,4,0,3,3,3,2,2,3,3,0,0,0,2,4,0,4,0,3,3,2,0,0,2,0,0,1,1,4,3,4,3,1,4,0,2,3,2,0,3,3,3,0,0,3,0
61,3,86,48,17,3,2,0,13,7,2,0,0,1,1,4,4,1,4,3,3,2,4,4,2,4,2,4,4,0,0,4,4,3,0,2,1,1,1,1,4,1,2,0,4,1,0,2,0,2,1,1,0,2,1,0,1,4,1,2,3,2,1,4,3,4,2,2,2,2
36,4,69,27,12,4,2,1,22,3,2,0,1,4,1,4,4,2,1,0,2,3,4,2,2,0,3,4,1,3,2,2,3,3,0,1,4,1,0,4,3,3,0,2,2,4,0,1,1,1,1,0,2,0,3,2,0,1,1,4,3,0,3,3,1,4,4,2,0,4
92,2,11,69,18,0,0,0,6,1,0,1,0,0,3,3,2,2,2,3,0,4,4,1,3,4,3,3,0,4,3,2,0,2,0,0,3,0,4,0,4,1,0,4,2,2,2,1,0,2,1,1,2,1,2,0,2,2,0,0,1,2,4,3,1,3,2,1,1,4
82,1,37,14,5,1,3,3,6,9,0,2,0,2,4,1,3,4,0,0,2,0,0,1,2,0,4,2,1,4,3,0,2,0,0,3,3,0,0,1,0,1,1,1,1,0,3,4,3,0,0,3,0,2,2,3,4,1,2,1,1,3,3,4,3,1,1,2,0,0
85,1,89,0,14,2,0,3,16,4,4,1,3,2,3,3,3,3,1,0,2,4,4,1,4,3,2,3,0,4,3,2,1,4,1,3,3,1,1,2,4,0,0,3,0,0,2,1,1,4,4,0,0,1,2,0,0,2,1,0,1,2,4,0,2,3,4,3,1,4
8,4,93,95,3,1,1,2,21,0,0,2,1,4,4,1,1,1,0,0,2,3,0,0,4,3,1,4,3,0,0,3,2,2,0,4,4,0,1,2,0,2,0,2,2,4,1,1,3,0,1,2,0,2,4,2,0,4,3,4,1,3,3,0,0,1,2,3,1,0
66,1,52,59,12,2,3,1,22,3,0,1,4,1,0,0,2,2,2,2,4,0,4,2,4,0,1,1,4,2,1,2,0,2,0,0,1,2,1,1,1,1,2,3,4,0,2,3,4,0,2,0,0,2,1,0,0,0,0,0,2,1,1,0,0,3,4,1,2,4
80,0,91,0,11,3,3,3,6,9,1,3,4,0,2,2,2,0,0,0,2,3,2,3,2,0,3,2,2,4,3,1,1,1,1,3,0,3,1,1,1,0,4,0,3,0,4,0,0,0,1,4,2,3,0,0,3,0,3,0,4,4,1,2,0,3,3,2,0,4
61,3,41,40,2,2,3,0,24,1,3,3,1,2,3,3,3,1,3,1,0,0,0,0,2,0,2,4,2,0,0,0,4,1,1,4,2,0,0,4,0,4,0,0,0,2,4,3,1,4,4,0,0,0,4,4,0,1,4,2,1,2,1,1,0,0,4,3,2,0
46,4,99,62,1,0,0,2,22,1,0,3,3,1,3,3,0,2,1,3,1,0,0,0,3,1,1,4,3,3,2,3,2,2,3,3,0,4,4,4,0,0,3,0,1,2,2,1,1,4,0,1,2,1,1,3,4,3,0,1,2,2,1,4,4,4,4,4,4,3
24,3,3,31,2,3,0,0,2,7,0,1,0,0,2,2,0,2,0,2,4,2,0,0,2,0,3,1,3,0,0,0,3,4,0,4,0,3,1,1,4,3,0,1,1,3,1,1,0,0,1,2,3,0,0,0,0,4,2,3,1,0,2,4,2,4,0,3,0,1
14,4,44,34,13,4,1,1,12,9,0,1,3,5,2,2,1,3,2,0,2,3,4,2,2,0,1,0,1,3,2,3,3,1,3,0,0,0,2,4,0,0,4,0,0,4,4,3,4,2,0,1,1,0,3,3,0,2,0,3,1,1,4,0,3,1,4,1,4,4
46,4,32,1,7,3,3,1,11,1,0,1,0,0,3,3,0,1,2,3,3,1,3,4,0,1,2,0,1,1,4,3,1,4,2,3,0,3,0,3,1,0,3,4,0,4,3,1,4,0,1,1,0,0,3,2,1,4,0,0,1,3,0,2,2,4,4,1,0,2
70,3,75,81,2,2,3,1,23,8,2,2,4,1,3,3,0,0,0,0,2,4,4,3,2,0,2,3,0,0,0,3,0,2,3,4,1,2,0,4,1,4,3,0,4,3,2,0,3,1,2,0,0,1,2,0,3,2,2,0,3,1,4,0,2,1,0,3,0,0
2,1,90,94,0,2,2,1,23,8,2,3,1,1,2,2,3,2,2,4,1,0,4,2,1,2,3,2,2,4,0,3,3,1,4,1,1,1,2,0,1,3,4,1,2,0,2,3,0,0,1,1,3,4,1,2,4,2,1,1,2,2,4,2,2,4,4,3,3,4
77,1,88,28,5,1,3,0,8,5,0,1,0,0,3,0,3,0,4,4,1,4,1,0,2,4,4,0,0,4,3,2,4,1,0,3,0,3,1,0,0,4,0,3,1,0,4,3,0,3,0,4,1,0,0,0,0,1,4,1,1,2,0,0,1,3,4,3,1,4
93,3,54,87,16,3,0,1,20,4,4,0,1,1,3,3,4,3,0,0,2,4,3,4,1,2,1,3,2,4,3,4,1,2,3,2,0,1,1,1,0,0,3,3,0,1,2,0,1,2,4,4,2,4,0,1,0,2,2,0,3,2,4,1,1,1,4,1,0,1
14,4,9,73,9,1,3,2,0,5,3,0,1,1,0,0,3,4,0,2,4,4,0,3,3,4,3,0,0,0,0,3,2,2,4,3,1,2,1,0,0,1,0,0,2,4,2,1,0,2,0,0,2,1,2,4,4,0,4,2,0,0,4,2,1,3,2,3,0,3
21,4,99,62,0,4,2,0,8,5,4,3,4,3,3,3,3,1,3,4,1,0,0,0,3,4,4,4,2,1,4,3,1,4,1,4,2,4,1,0,3,1,0,2,1,1,3,3,1,0,2,1,2,1,0,1,4,3,1,3,1,2,1,3,2,2,2,3,2,4
31,0,17,70,0,3,3,0,1,4,0,1,3,5,3,3,1,2,3,2,4,1,1,0,1,2,1,2,0,0,0,4,2,2,0,3,1,0,2,2,0,4,0,2,4,0,1,0,1,4,1,0,3,2,2,4,4,0,2,1,3,2,4,3,0,3,4,3,2,4
35,0,22,79,19,4,3,1,19,1,0,3,0,0,1,4,0,3,3,1,0,2,2,2,3,0,3,2,2,3,2,2,2,0,3,1,2,3,3,0,1,1,0,0,3,4,1,0,1,0,0,1,1,0,0,2,2,1,0,1,1,2,4,2,2,2,0,3,0,1
73,1,75,81,18,2,0,0,24,1,0,3,3,1,3,3,4,1,4,1,2,4,0,3,4,3,3,3,4,0,0,4,2,2,1,1,1,2,0,1,4,0,0,3,1,0,2,0,2,3,2,2,0,1,4,2,3,4,0,2,1,4,0,0,3,0,0,2,2,4
8,4,25,23,3,2,0,3,5,4,0,0,1,2,0,0,4,3,0,0,2,2,2,2,2,0,1,3,2,0,0,2,1,4,3,1,3,0,3,4,4,1,1,0,0,1,1,0,3,2,4,0,0,3,2,0,3,0,1,0,2,4,1,2,2,3,4,1,2,4
18,3,81,35,18,2,0,3,2,1,2,3,1,2,0,0,3,0,4,0,2,2,0,3,0,1,4,4,2,3,2,3,1,4,3,0,2,1,1,3,4,0,2,0,4,1,3,0,4,3,1,0,2,4,0,0,3,1,4,1,0,1,3,2,1,0,0,0,1,4
2,3,80,20,1,4,3,3,13,6,0,2,0,2,2,2,1,1,0,4,1,1,1,0,0,1,3,2,2,1,4,3,4,0,1,4,3,0,0,4,1,3,4,0,4,1,2,4,3,0,2,3,4,0,0,0,4,3,0,4,2,2,1,1,0,0,4,3,0,2
49,2,70,5,0,4,2,0,0,9,0,2,3,0,0,0,1,0,1,2,4,0,1,1,2,0,1,3,2,3,2,0,1,0,1,1,0,3,1,1,1,4,0,3,0,3,2,1,1,0,0,0,2,1,0,2,0,0,3,0,2,2,1,4,3,0,2,2,4,4
93,3,30,68,3,2,2,1,18,5,2,3,2,5,3,3,3,3,1,0,2,4,0,3,3,4,2,2,3,4,3,0,1,3,4,3,0,0,4,1,3,1,3,4,4,4,3,2,1,1,0,4,1,0,4,0,3,3,4,2,1,0,2,4,4,3,0,3,2,1
27,4,52,59,6,3,2,1,16,1,4,3,1,5,2,2,0,0,0,2,4,3,0,0,3,4,3,3,4,0,0,3,2,2,1,4,1,3,0,0,0,3,3,0,0,4,1,1,0,4,3,0,3,2,4,0,0,3,4,2,4,2,4,2,3,0,4,2,4,4
39,3,59,1,5,4,3,3,22,8,0,2,4,1,1,4,1,3,2,3,3,4,2,2,3,4,2,3,0,0,0,2,0,2,0,1,0,1,1,1,0,0,2,0,4,1,0,1,0,2,4,2,3,1,0,4,1,0,1,1,1,1,0,0,2,2,0,1,0,2
19,4,0,7,16,1,2,2,11,4,4,0,0,3,1,4,3,2,2,4,1,1,4,1,2,0,2,3,0,0,0,4,0,4,0,0,2,4,4,4,3,3,0,2,1,1,3,1,0,3,0,0,0,0,2,0,4,2,2,1,0,1,4,4,0,3,3,3,2,2
68,3,55,78,3,2,2,3,2,6,2,1,2,2,1,4,4,3,0,3,3,1,2,3,2,0,4,4,2,0,0,0,4,1,4,3,3,0,1,4,0,3,0,2,0,1,0,0,3,0,2,4,1,1,1,1,1,4,4,1,2,2,0,1,1,3,1,1,0,1
92,4,78,3,9,4,0,3,11,2,2,0,3,1,4,1,1,3,2,0,2,4,2,2,2,3,4,3,3,1,1,2,4,1,4,1,0,4,0,3,0,0,1,1,1,4,0,3,4,2,0,0,4,1,4,3,4,3,3,0,3,2,3,2,1,3,1,3,2,2
22,3,59,13,18,3,3,3,0,3,0,1,1,3,0,1,4,1,4,0,2,4,4,1,2,0,2,4,2,3,3,0,2,2,0,0,2,4,3,4,0,4,1,1,1,1,3,0,2,1,4,1,3,3,0,1,3,2,3,4,2,3,1,1,2,0,3,0,0,2
18,3,95,45,19,3,1,1,7,6,2,1,0,4,1,4,1,3,2,2,4,0,1,1,2,0,2,3,0,3,2,1,4,3,1,1,4,1,3,1,0,0,0,4,4,3,2,2,0,2,1,0,0,1,2,0,0,3,2,1,2,3,1,4,2,3,4,2,0,2
23,0,39,71,4,1,3,0,22,8,1,1,2,4,3,3,3,4,0,0,0,2,4,4,3,4,0,4,0,3,2,1,0,4,2,0,4,0,1,1,4,4,3,3,2,0,3,4,1,0,1,0,1,4,0,4,2,1,2,1,2,2,4,3,1,4,0,1,3,0
27,4,5,61,6,3,2,3,23,1,2,3,2,5,1,2,3,1,3,0,2,4,2,2,2,4,1,3,2,3,2,3,2,2,3,0,0,0,4,0,3,1,0,1,1,4,2,3,1,4,2,0,1,0,0,0,0,2,0,2,2,1,0,1,2,3,0,1,0,2
13,0,23,15,4,0,1,2,11,4,4,0,1,1,3,3,1,2,3,2,4,0,4,2,3,4,3,3,4,3,2,2,0,2,0,0,1,2,0,0,0,0,3,3,3,1,0,4,0,0,1,3,1,0,2,3,1,3,1,3,1,1,0,2,0,3,2,2,4,2
74,0,61,82,9,4,3,1,18,5,2,1,4,5,2,2,1,2,3,0,2,3,3,1,1,2,4,4,2,3,2,2,2,0,1,2,0,4,0,2,1,4,4,0,3,0,2,0,0,0,0,0,4,0,0,0,0,2,4,3,1,3,0,4,3,2,1,2,2,2
94,2,64,36,9,0,1,0,16,0,2,0,3,0,0,0,0,3,3,0,2,2,3,3,1,2,3,4,1,4,3,3,4,0,4,1,3,3,1,2,2,0,0,0,0,1,4,4,0,0,4,4,2,2,3,2,4,2,0,3,4,3,1,0,4,1,2,3,4,2
16,1,9,73,19,4,3,2,23,4,0,2,1,4,1,4,4,1,4,0,2,1,3,4,1,2,4,3,3,0,0,4,0,4,1,1,4,0,2,0,1,4,2,2,1,3,0,1,2,3,1,0,2,0,4,0,3,4,2,1,1,0,0,2,1,1,3,0,0,2
10,1,96,33,14,0,3,1,16,1,2,1,1,5,3,3,0,2,1,2,4,2,4,4,1,2,4,2,1,1,4,3,2,2,2,4,0,0,3,0,4,4,0,4,4,0,2,0,4,4,2,3,0,2,3,0,4,4,4,2,2,2,2,4,2,3,3,3,1,4
48,1,76,3,9,3,1,2,24,2,0,1,3,5,4,1,3,1,3,0,2,4,3,4,1,2,3,2,2,4,3,3,0,3,2,4,1,0,0,0,0,0,1,1,1,3,3,2,2,4,1,0,0,4,1,0,3,2,3,1,3,3,4,2,0,1,0,1,0,1
51,2,80,20,5,2,1,0,24,1,2,0,1,4,1,4,3,2,1,0,2,4,4,1,2,0,3,1,3,3,3,3,4,0,0,3,4,0,0,4,0,2,2,2,2,3,2,0,1,1,1,1,4,1,4,3,0,4,0,2,2,1,0,4,2,1,3,3,2,2
79,4,23,15,19,2,2,1,1,5,0,3,3,1,3,0,3,4,0,4,1,2,2,2,0,1,4,2,1,4,3,1,3,2,3,1,0,1,3,3,0,0,0,3,0,1,1,1,3,2,0,1,0,1,3,3,1,2,1,2,0,3,0,3,0,0,3,0,2,2
21,4,23,15,0,4,2,0,1,4,4,0,1,1,1,4,0,4,4,3,3,4,1,0,2,0,3,3,1,3,3,3,2,2,2,1,0,3,3,4,0,3,0,2,1,4,4,0,2,3,4,4,0,1,4,2,0,1,2,4,1,1,1,2,3,4,4,3,0,4
92,4,77,99,7,2,1,0,9,2,2,3,4,0,2,2,4,1,4,2,4,4,4,1,3,4,1,1,4,0,0,2,0,2,0,1,1,3,1,0,2,2,4,0,2,4,2,1,2,3,4,2,4,3,4,2,2,1,0,0,0,1,4,4,0,1,4,4,4,2
37,1,30,0,14,2,0,1,6,0,3,0,3,4,2,2,1,3,2,2,4,3,1,4,3,4,2,3,0,4,3,3,4,0,2,2,3,1,4,0,0,0,4,0,1,0,2,4,0,1,4,4,2,1,2,4,0,4,3,0,3,0,2,1,1,3,3,2,0,4
85,0,65,65,16,1,2,1,19,0,4,1,1,0,1,1,4,3,0,2,4,3,3,1,1,2,2,0,1,0,0,4,0,4,1,0,0,3,2,2,1,3,0,1,0,0,3,1,3,0,1,2,0,1,0,2,0,0,0,4,3,0,1,4,0,3,3,1,2,4
24,3,99,62,18,0,0,1,4,3,4,0,0,3,1,4,1,3,2,3,3,4,2,2,1,2,2,1,4,0,2,0,3,4,0,0,1,4,2,0,0,0,0,2,4,1,2,0,4,2,1,0,2,2,2,0,1,1,1,4,3,1,0,4,3,0,3,1,4,4
67,0,56,29,6,1,2,0,11,1,4,3,0,4,0,0,3,3,1,0,2,3,4,3,3,4,4,4,2,3,2,1,4,3,4,0,3,0,4,0,3,1,1,3,3,0,3,1,0,0,3,0,2,1,0,2,0,1,0,0,3,1,0,3,4,4,3,3,3,2
27,4,34,53,17,1,2,0,7,6,0,0,0,4,3,3,0,3,3,2,4,2,1,1,2,0,1,0,1,3,2,1,1,0,0,0,3,0,3,4,0,1,3,3,0,0,2,4,0,4,0,1,2,0,4,4,1,0,2,4,0,3,0,4,0,4,4,2,0,4
57,0,41,3,9,3,1,0,16,0,2,3,1,2,3,3,3,0,4,1,0,1,1,0,3,4,4,0,0,1,4,3,0,3,1,4,3,1,4,0,0,0,0,4,0,1,0,1,0,3,2,1,4,0,0,4,0,1,2,3,2,0,3,4,2,3,4,1,1,4
59,4,95,45,0,0,0,2,16,5,3,3,1,2,2,0,0,2,1,3,3,1,0,0,3,4,1,4,3,4,3,0,1,3,1,4,0,0,1,0,0,0,0,0,2,4,3,2,0,4,4,4,3,4,4,3,2,1,4,2,3,2,1,4,1,3,4,1,3,2
76,0,13,89,0,1,1,3,5,4,2,1,4,5,0,2,1,0,1,4,1,1,2,3,3,4,4,3,3,3,2,0,2,2,2,0,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,4,0,0,4,1,3,2,1,1,4,1,3,0,0,4,0,0,1
7,2,62,63,4,0,1,2,9,4,0,1,0,0,1,3,1,2,0,0,2,3,0,0,2,0,1,4,3,2,1,2,0,2,1,4,0,3,3,4,2,0,3,0,2,2,2,0,0,4,3,0,3,3,4,3,0,2,2,1,1,1,1,1,1,3,4,2,2,2
37,1,8,12,0,0,0,0,22,2,0,0,1,2,1,4,0,2,1,0,2,4,2,2,2,0,1,2,0,3,2,0,0,2,0,1,3,0,3,4,4,3,2,0,1,3,2,0,0,1,1,1,1,0,0,0,0,3,0,2,0,2,3,3,1,3,3,1,1,1
74,0,52,59,9,3,1,1,16,1,2,0,1,4,0,0,1,1,0,1,0,2,3,3,1,2,4,3,3,4,3,1,2,0,4,0,0,0,2,2,0,3,0,0,3,3,3,4,3,0,4,0,0,0,0,0,2,0,0,2,4,2,0,0,4,0,4,2,1,0
52,3,27,92,2,3,0,0,12,3,3,3,1,2,1,4,1,1,0,1,0,0,3,3,4,3,2,1,4,0,0,3,2,0,4,0,3,0,1,1,0,0,0,2,2,1,1,0,3,1,2,2,0,0,4,0,0,1,1,2,3,3,4,4,4,4,0,2,0,4
