column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50
94,2,70,11,19,3,3,1,2,2,4,0,1,0,4,4,3,0,3,4,2,2,2,4,4,1,0,4,2,0,4,0,0,1,0,2,1,1,2,0,4,2,4,1,4,1,2,1,0,0
9,0,78,58,14,3,3,1,18,4,3,2,2,4,1,0,4,3,2,4,2,2,1,3,0,0,4,2,2,3,0,1,3,4,1,3,1,2,2,1,1,2,1,0,4,3,4,2,1,3
24,1,21,30,12,0,1,2,20,6,0,0,2,1,1,1,4,2,4,2,1,2,4,2,4,2,4,2,0,3,0,0,2,3,3,1,3,0,4,1,2,0,3,0,3,3,1,2,3,0
12,4,20,3,15,3,2,1,3,0,3,1,2,1,4,4,0,0,2,3,3,1,1,3,0,1,4,3,0,4,1,2,3,4,3,1,1,0,4,0,0,2,4,3,1,2,4,2,0,0
42,4,84,19,15,4,0,0,4,4,0,2,0,0,1,0,2,0,4,3,3,4,4,4,0,4,0,4,0,2,0,4,2,0,0,3,1,0,4,1,0,2,4,1,1,1,1,2,2,0
14,0,94,0,4,2,3,1,11,2,3,3,0,2,0,2,3,1,2,1,0,4,2,0,0,0,1,2,2,0,3,0,3,4,0,1,3,2,2,4,0,3,1,4,2,2,4,3,2,2
1,0,73,0,17,1,0,2,9,8,0,0,4,5,0,3,2,2,0,3,3,3,4,3,0,1,4,2,1,1,1,2,0,2,2,3,0,3,2,4,0,3,4,4,3,2,4,3,2,1
13,0,3,77,2,4,2,3,23,8,0,0,3,3,2,1,1,1,0,4,2,2,2,4,3,0,3,3,0,0,3,0,0,0,1,3,2,2,2,2,2,0,4,0,0,0,1,0,2,2
46,3,56,51,16,3,3,3,16,0,0,3,3,0,2,1,1,2,1,4,2,3,1,1,0,0,1,2,0,1,0,1,4,3,0,1,4,0,0,1,3,2,3,2,3,1,4,3,3,1
43,0,41,21,17,1,0,1,21,0,2,3,0,2,2,1,1,0,2,0,4,2,2,2,4,0,4,1,3,1,2,1,4,1,3,1,4,3,0,4,3,1,4,0,1,2,3,3,4,2
83,3,84,19,16,1,2,1,15,9,0,2,2,0,1,0,1,4,3,2,1,0,2,0,0,4,1,3,0,4,1,4,0,1,2,0,0,1,0,1,0,4,1,4,2,2,0,0,1,0
94,2,79,24,5,3,3,1,10,6,3,3,0,2,3,0,1,4,3,3,0,4,1,3,0,3,3,2,2,0,3,1,0,2,3,1,2,1,3,3,4,3,2,4,2,2,3,0,1,2
35,2,91,93,2,1,0,3,24,4,1,0,0,5,4,0,2,2,0,1,0,0,2,0,0,3,0,0,3,1,1,0,2,2,1,0,1,1,0,3,0,3,4,4,4,1,0,0,1,0
20,4,39,45,15,2,3,1,16,8,3,3,3,5,4,0,1,4,3,1,0,2,1,3,4,0,2,1,0,2,1,1,0,2,1,0,3,0,4,1,3,3,3,0,4,0,0,3,3,0
13,0,64,53,1,2,2,1,13,8,2,1,1,2,1,0,1,0,2,0,0,2,4,2,1,1,4,2,1,0,2,1,4,0,4,3,2,1,2,4,4,3,0,4,4,1,2,1,2,4
55,1,16,0,9,4,3,2,1,3,3,2,2,4,1,4,4,2,0,3,3,4,4,4,4,1,4,4,2,1,4,2,1,2,1,0,4,4,0,4,0,2,1,1,4,0,2,4,0,3
94,2,39,45,13,0,0,3,15,6,0,3,2,5,0,2,2,4,3,4,2,3,2,2,4,1,4,2,3,1,0,0,1,2,3,0,0,0,0,3,1,0,0,1,4,1,3,1,2,0
30,2,76,95,9,0,1,1,15,9,3,0,3,4,2,1,4,2,4,4,2,3,2,1,1,1,1,0,3,0,1,1,0,0,2,0,2,2,1,4,4,0,3,0,3,2,1,1,0,0
79,4,1,54,3,4,2,3,0,6,0,3,3,0,2,0,2,4,3,4,2,1,2,1,1,1,1,2,0,0,0,1,1,2,3,0,2,3,1,4,2,2,2,4,2,1,4,0,2,0
89,1,46,6,0,3,1,3,19,1,3,3,4,4,0,2,4,0,0,0,0,1,4,2,1,2,0,1,0,3,4,1,1,4,0,4,3,0,0,1,3,3,2,4,4,1,2,1,2,1
23,3,75,14,5,2,1,3,2,0,4,2,1,5,1,0,1,2,1,0,4,2,3,0,0,1,1,3,1,3,1,1,4,2,1,0,2,1,1,2,3,0,2,1,4,0,0,3,3,2
46,3,97,40,1,1,1,3,18,5,3,1,0,5,4,4,1,2,1,4,2,2,3,0,1,2,1,3,3,3,1,1,0,3,2,1,0,4,0,2,1,2,4,1,2,4,1,1,3,1
57,2,86,75,10,1,1,2,15,4,2,2,0,1,1,0,3,4,0,0,4,4,1,3,1,2,2,3,1,0,1,0,0,2,1,3,1,2,1,3,3,0,1,4,3,4,3,3,1,4
36,4,9,43,5,2,1,1,16,8,4,0,0,2,1,0,3,1,1,4,2,3,4,3,0,0,4,0,1,0,0,1,0,3,2,3,2,1,4,0,1,1,4,0,4,3,4,4,3,4
28,0,84,19,5,3,3,2,11,0,3,0,2,3,1,0,4,0,3,1,0,4,2,0,0,4,0,0,0,1,1,3,2,1,3,1,1,1,0,4,1,3,4,4,4,4,2,3,2,0
84,4,82,83,6,1,0,1,16,8,3,3,1,3,3,3,1,2,1,4,2,3,2,2,4,3,4,1,0,2,2,0,0,0,2,0,1,0,4,0,1,1,2,3,2,4,3,2,2,3
12,4,28,36,13,1,1,1,19,2,1,2,4,3,0,2,4,3,2,3,3,3,1,0,4,0,1,2,1,0,3,4,3,2,3,2,0,2,1,4,2,1,2,4,3,2,1,0,2,0
13,0,79,1,2,3,0,0,0,2,1,3,1,3,0,2,4,4,1,0,4,4,2,0,0,3,1,3,2,2,0,0,4,1,3,1,3,0,0,1,3,0,2,0,2,3,4,0,2,0
17,2,82,83,8,4,3,1,23,1,2,0,2,0,4,4,1,0,2,4,2,4,1,3,4,3,2,2,0,2,4,4,2,1,0,0,4,4,2,2,4,2,2,1,1,4,2,0,4,0
23,3,83,0,15,3,2,3,17,2,0,0,3,2,1,0,1,0,2,1,0,0,3,4,0,3,3,4,0,0,2,1,4,0,0,2,2,3,0,1,0,3,2,4,4,0,4,3,3,1
41,0,5,98,17,1,0,3,20,7,3,0,3,4,1,0,1,4,3,1,0,4,1,3,2,1,1,1,4,1,4,1,0,1,1,4,2,1,0,4,0,3,2,4,4,4,1,2,4,0
52,2,48,26,2,1,0,0,5,3,2,3,2,5,1,0,2,0,4,4,2,2,2,2,4,4,1,1,3,2,3,1,0,0,2,2,2,1,4,3,4,2,2,4,4,2,3,2,3,4
95,0,69,44,18,1,3,1,3,0,0,3,1,2,2,1,1,1,0,2,1,2,0,1,1,1,2,0,2,0,0,0,1,0,0,0,4,2,0,4,2,0,4,3,3,2,3,0,1,4
84,4,12,5,10,0,0,1,13,8,4,3,4,5,3,3,4,3,2,1,0,0,4,2,3,3,2,0,3,2,3,1,3,0,2,0,0,1,4,1,4,0,3,0,4,2,3,0,3,2
41,3,9,43,10,1,1,1,2,2,3,2,2,4,2,1,2,4,3,3,3,2,1,3,3,2,1,2,1,3,0,0,0,0,4,2,0,1,1,2,4,1,0,0,2,2,0,3,2,2
14,3,79,24,7,3,0,3,0,2,0,2,4,4,1,0,1,0,2,4,2,4,0,2,2,3,1,1,0,1,4,1,3,2,4,1,1,1,1,2,1,1,3,0,0,3,4,1,2,4
12,2,19,65,1,4,0,1,22,0,3,0,1,2,0,2,4,3,0,3,3,1,2,1,4,3,1,2,3,1,1,2,0,0,3,1,0,1,1,3,3,3,4,3,3,2,1,0,1,2
51,3,84,19,8,1,3,3,5,4,4,1,3,3,4,4,1,1,0,3,0,2,1,3,0,4,2,2,0,1,3,0,0,0,2,3,3,1,0,4,4,1,2,0,3,4,4,1,0,0
67,4,69,44,6,1,0,3,4,0,0,2,2,3,4,4,1,3,4,1,0,1,2,2,0,1,0,2,3,3,3,3,2,2,3,1,4,3,4,1,0,3,4,3,0,1,2,0,2,4
78,0,36,2,11,1,3,2,2,7,4,2,0,3,1,0,2,3,2,3,3,0,2,0,3,4,0,3,0,2,3,3,4,1,0,0,2,1,2,4,0,1,4,1,3,1,2,1,0,4
99,3,29,73,11,3,0,1,6,4,4,2,2,0,2,1,4,4,1,4,2,0,4,2,4,1,0,2,3,1,4,1,0,3,1,3,3,2,2,0,1,2,2,0,0,4,4,3,1,4
90,0,73,88,1,1,1,1,11,2,4,3,1,2,0,2,1,0,2,1,0,4,2,0,4,4,1,3,3,3,3,1,3,0,0,1,0,0,0,0,4,3,3,0,2,0,3,0,4,1
6,4,95,89,5,2,1,3,10,1,1,2,2,0,1,0,3,3,4,0,4,2,4,2,3,0,4,2,1,3,4,4,0,2,2,4,2,0,2,0,3,1,3,4,4,0,1,0,3,4
23,4,90,84,8,3,1,1,0,6,3,3,2,5,0,2,4,4,1,3,3,1,1,3,3,1,4,1,1,3,3,1,4,3,1,0,3,0,4,1,0,2,4,4,2,4,2,2,2,4
6,4,28,36,9,4,1,3,15,6,2,2,2,0,2,1,2,4,3,3,3,1,4,2,1,0,1,4,3,0,4,4,0,1,1,0,4,0,2,4,1,1,4,0,4,2,3,3,1,4
66,3,68,0,10,1,1,2,22,5,0,2,3,0,2,1,4,4,1,0,4,2,1,0,0,1,1,0,1,3,4,1,4,0,3,2,0,0,0,2,4,0,4,1,3,1,2,1,2,4
38,0,28,36,12,2,3,2,13,7,3,2,2,4,4,4,2,0,4,4,2,4,3,1,0,2,1,2,0,2,1,0,0,0,1,3,0,4,4,4,1,1,3,0,3,2,2,3,2,2
70,3,45,66,11,4,2,0,6,5,3,2,0,3,3,3,1,3,4,3,3,3,3,4,1,0,3,0,0,0,0,0,0,3,1,2,0,3,3,0,4,1,2,1,3,3,4,0,1,4
3,1,60,64,8,0,0,3,10,1,4,2,0,3,0,0,0,0,2,1,0,4,1,3,4,1,4,1,3,2,1,3,3,1,0,4,2,1,3,1,0,3,1,3,3,0,4,3,2,4
20,4,14,59,5,1,3,3,15,6,1,1,4,4,2,1,2,4,3,1,0,2,1,3,0,1,2,2,2,0,4,0,2,4,1,1,2,2,2,0,0,1,4,2,2,2,2,4,1,4
30,2,6,47,6,1,0,2,6,4,3,3,4,4,1,0,4,4,1,4,2,2,4,2,2,0,4,2,0,1,4,1,0,2,0,4,2,0,2,0,3,0,0,4,2,2,4,0,2,0
85,0,78,58,4,1,0,0,24,1,3,3,2,5,0,2,0,2,0,4,2,2,2,4,3,1,2,1,3,1,1,0,0,2,3,4,0,2,0,0,1,0,4,0,3,1,4,2,1,0
20,2,57,1,9,3,2,0,13,1,0,2,3,0,2,1,0,3,1,3,3,4,4,4,0,3,0,1,0,4,4,4,0,3,0,4,4,0,1,0,3,1,0,0,2,1,1,1,4,0
6,4,82,83,5,0,2,0,8,0,0,1,4,4,2,1,4,2,4,3,3,4,2,2,4,0,4,2,0,4,0,0,2,0,2,1,4,0,4,0,0,2,1,3,1,2,4,1,1,0
5,2,77,55,10,1,1,0,23,3,3,2,0,3,1,0,2,2,0,1,0,3,2,2,0,0,0,1,1,0,3,0,1,0,0,3,2,2,0,1,3,0,1,0,0,4,0,1,2,0
11,2,43,34,13,4,2,1,21,7,0,1,3,2,1,2,2,4,3,3,3,1,2,3,0,1,3,3,2,0,2,1,1,2,4,4,3,0,1,0,0,2,4,3,0,2,1,3,2,0
46,3,11,15,8,4,3,1,15,9,2,2,4,4,0,0,3,1,2,0,4,2,1,3,2,0,4,2,2,2,2,1,4,0,1,1,3,4,1,2,3,0,1,1,3,3,0,0,2,4
35,2,48,0,0,1,0,0,1,0,3,2,1,0,2,2,2,4,3,4,2,2,2,4,4,0,4,4,3,1,4,4,0,1,3,4,1,2,1,3,3,1,3,4,4,2,4,2,2,2
77,2,50,13,14,1,3,3,9,2,4,2,4,1,1,0,2,3,2,3,3,2,4,2,1,0,4,1,0,2,1,2,3,4,0,0,2,0,0,2,0,1,2,2,1,1,1,0,2,1
52,2,81,12,15,1,1,1,9,9,3,2,2,4,2,1,2,2,0,0,4,4,2,0,0,2,1,3,0,3,3,0,1,2,2,1,4,0,4,3,0,0,1,4,4,2,4,2,3,0
17,2,50,13,10,3,0,1,11,2,3,3,0,2,1,0,0,1,3,3,3,2,1,3,2,0,2,1,1,3,3,1,0,0,0,2,1,4,3,0,3,1,1,0,1,2,1,0,1,0
90,0,87,27,9,1,2,2,2,7,0,3,3,0,0,2,1,2,1,3,3,3,3,4,1,3,0,4,1,4,0,1,1,3,4,2,3,0,0,0,0,2,2,3,3,3,2,0,3,4
96,2,10,62,13,3,0,3,1,8,0,2,2,3,4,4,3,3,4,3,3,2,2,4,0,3,3,1,1,1,3,4,0,0,2,0,0,4,1,0,3,2,2,3,1,2,1,1,2,4
81,1,29,73,9,1,2,1,17,3,0,0,2,1,4,4,4,1,0,3,3,3,3,4,4,2,3,1,2,4,0,0,1,0,2,3,1,3,3,1,0,1,4,0,0,2,1,1,2,2
70,1,88,0,8,4,2,1,10,6,0,3,2,5,2,1,1,3,0,1,0,4,3,1,4,0,3,2,0,4,3,0,0,2,3,2,4,0,1,2,0,3,1,0,0,4,2,1,2,4
11,2,43,34,19,4,2,3,6,5,3,0,4,1,0,2,4,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,3,1,4,2,1,3,0,3,0,4,4,4,4,0,3,0
38,1,24,42,12,3,2,3,1,8,4,3,4,5,2,1,2,3,2,3,3,4,2,0,1,0,1,3,2,0,1,1,3,4,0,3,4,2,3,1,0,3,2,3,3,2,4,4,2,0
96,2,78,58,10,4,1,0,9,9,3,2,3,0,0,2,4,3,2,3,3,0,4,2,3,0,0,2,1,0,0,3,3,4,2,0,3,2,1,3,3,2,1,3,4,0,0,2,2,4
90,0,90,84,12,0,1,3,0,2,0,2,2,0,2,1,4,2,4,0,4,1,4,2,3,2,4,2,0,0,4,1,0,0,0,0,4,0,0,4,0,3,3,0,4,4,0,2,3,2
44,2,71,8,15,1,1,1,9,0,4,0,4,4,0,0,4,3,2,3,3,1,4,2,0,4,0,1,0,0,0,1,3,1,2,1,1,1,4,3,0,1,0,0,3,1,3,3,1,2
68,1,86,75,15,0,2,3,0,2,0,3,2,5,2,1,3,4,0,3,3,4,1,3,0,3,3,3,0,0,3,0,0,2,4,0,1,3,1,2,3,3,4,0,4,1,4,0,1,3
96,2,78,0,14,3,3,3,10,1,3,2,2,4,4,4,3,0,3,4,2,2,1,3,0,2,2,2,2,0,0,0,2,0,2,4,1,4,1,1,3,1,2,1,3,2,2,1,3,0
7,1,89,81,1,1,1,2,4,9,0,1,0,4,0,2,1,4,3,4,2,2,0,1,0,4,2,1,0,0,3,1,1,1,1,1,3,2,3,2,1,1,4,3,3,2,0,3,2,0
43,0,68,94,6,3,0,0,8,0,0,2,1,3,1,0,3,2,1,1,0,4,1,3,0,1,4,3,3,1,1,3,0,0,0,0,3,2,2,4,0,3,4,0,3,0,1,0,4,2
92,3,42,0,15,1,1,3,21,3,4,3,3,4,3,3,0,0,2,2,1,4,2,0,0,0,1,3,1,3,0,1,2,0,2,2,1,1,1,1,2,0,4,4,4,1,4,2,2,1
20,4,34,35,4,3,2,1,13,8,4,3,0,2,3,3,3,0,3,4,2,4,1,3,3,2,2,3,0,0,0,2,0,1,1,3,0,2,4,0,4,2,3,0,1,2,4,2,1,2
9,0,51,71,6,2,1,0,24,1,0,3,2,5,2,1,3,1,2,4,0,4,3,3,3,2,2,2,1,3,4,0,3,4,0,0,0,0,2,0,1,3,4,0,3,2,4,3,0,0
22,0,3,77,7,1,1,1,16,8,0,2,2,3,4,4,2,0,4,4,2,2,4,1,3,0,2,0,1,3,3,3,0,0,1,3,1,1,0,4,3,2,0,3,1,0,2,2,0,3
8,3,75,1,1,2,2,1,9,9,3,1,4,2,1,4,1,2,1,3,3,4,1,3,1,3,2,2,0,0,1,1,4,2,0,0,3,4,0,0,0,3,4,0,4,3,4,4,0,0
58,0,46,6,5,1,3,3,12,6,0,3,1,2,2,3,2,2,0,2,1,4,1,3,1,2,2,0,2,0,2,1,1,0,3,1,0,1,2,4,2,0,3,1,1,3,1,3,1,4
15,4,79,24,11,3,0,3,23,8,1,2,2,4,2,1,1,0,2,4,2,2,2,4,2,3,0,4,3,1,0,0,3,0,2,3,0,0,0,1,1,0,4,4,4,1,3,3,4,1
30,2,40,78,5,1,3,0,17,6,2,2,2,0,2,1,2,3,2,2,1,0,4,2,1,0,0,1,2,2,4,1,3,4,3,0,1,0,4,3,4,0,3,3,4,2,2,2,0,2
79,3,28,36,12,1,0,3,13,7,1,3,2,2,1,0,3,0,3,4,2,4,1,3,4,0,2,2,3,2,2,1,0,1,0,3,1,2,1,1,4,1,2,3,2,2,4,0,2,1
22,0,14,0,9,3,2,0,17,6,3,2,3,0,2,1,0,0,2,2,1,4,3,1,4,0,3,2,0,4,2,4,3,4,3,4,3,0,0,4,4,4,2,4,3,4,4,0,4,4
79,4,17,60,13,1,1,1,5,5,0,3,3,4,2,1,1,3,4,2,1,0,0,3,0,3,2,1,1,3,4,0,2,1,1,0,4,0,2,1,2,0,3,4,4,2,0,2,4,1
90,0,88,67,15,1,2,3,21,3,0,2,4,4,0,2,3,2,1,1,0,1,2,1,1,1,0,2,2,4,4,1,4,0,0,0,3,2,4,4,0,3,4,4,1,1,4,3,2,0
18,3,90,84,15,1,1,1,6,4,1,0,0,5,1,0,4,4,1,0,4,1,1,3,3,1,2,3,3,3,1,1,4,4,0,3,2,1,2,1,1,0,1,2,3,0,3,0,3,0
43,0,31,3,6,1,0,1,0,0,0,3,1,2,0,2,1,0,2,3,0,4,3,1,1,1,3,2,3,1,1,2,0,0,4,0,4,2,0,2,1,3,0,0,4,1,4,0,2,0
1,0,28,36,18,3,0,0,4,4,3,3,3,5,2,1,3,4,0,4,2,2,1,0,1,2,1,0,0,1,3,0,1,0,1,0,4,0,0,4,4,1,3,4,3,3,1,2,1,3
61,4,72,91,2,0,2,1,8,3,0,0,0,2,2,1,1,3,4,0,4,2,3,0,3,1,1,1,0,4,1,1,2,1,2,2,0,0,4,0,3,0,2,0,2,2,4,1,4,1
70,1,31,0,13,4,2,1,15,9,0,3,1,2,1,0,2,4,3,3,3,1,0,0,4,0,1,3,0,0,0,2,1,1,0,0,0,1,0,4,4,2,2,3,4,4,1,0,1,4
98,4,4,76,8,1,3,0,4,0,3,3,4,4,4,4,3,3,4,1,0,4,2,0,0,3,1,1,0,2,0,0,2,1,3,0,0,0,3,4,0,3,1,4,3,0,1,2,3,2
38,1,43,34,15,2,3,3,8,9,1,3,1,3,1,0,1,2,1,4,2,0,4,2,0,3,4,1,2,0,1,0,3,3,1,0,2,0,0,1,3,2,2,4,3,3,4,2,4,3
97,1,60,64,11,3,1,3,17,2,1,1,4,4,4,4,3,1,2,0,4,4,4,4,4,0,3,4,1,0,0,1,3,0,4,0,3,4,3,1,3,3,0,0,3,1,4,3,3,0
64,2,39,45,17,3,2,2,5,1,1,2,2,0,3,3,0,0,2,4,2,0,1,1,0,0,1,0,2,4,3,1,0,4,0,4,0,2,1,1,1,1,4,0,4,4,4,1,2,2
62,1,30,96,16,1,2,3,15,6,0,1,2,1,4,3,4,2,4,3,3,3,1,1,4,0,1,1,3,3,0,0,0,3,3,1,1,1,3,1,0,1,3,3,0,2,3,3,2,1
72,2,73,88,9,0,1,2,2,7,4,3,2,3,2,1,2,0,4,2,1,2,2,4,4,0,3,1,3,3,3,3,0,0,4,2,4,0,4,3,4,4,1,2,3,1,3,0,1,0
49,0,36,2,6,3,0,3,13,7,4,1,3,0,1,0,4,2,0,3,3,2,2,4,3,1,0,4,2,1,2,1,1,1,4,1,2,0,2,4,3,2,4,4,0,1,2,2,4,4
90,0,65,1,3,4,2,2,19,0,0,3,4,1,0,2,4,1,0,1,0,2,1,3,4,1,2,1,2,0,1,2,0,2,0,1,0,2,0,1,1,3,4,3,3,0,2,0,1,2
23,3,29,73,8,2,2,1,12,1,0,0,3,2,2,1,4,2,4,4,2,0,3,4,1,2,0,4,2,4,2,1,2,0,0,1,3,0,2,1,4,1,1,3,2,0,0,1,2,1
90,0,95,89,9,3,2,3,10,1,4,2,4,1,1,0,4,2,4,3,3,2,1,3,1,0,2,2,0,4,0,0,2,2,0,4,2,1,2,4,0,2,2,0,3,3,0,3,0,1
41,3,38,87,5,1,3,0,12,1,3,3,0,2,1,2,2,2,0,4,2,0,4,2,0,0,4,2,0,0,3,1,0,0,0,4,3,0,0,2,3,1,1,0,2,4,4,2,2,4
76,3,99,86,13,1,1,3,11,2,3,3,4,4,0,2,2,2,0,4,2,2,3,0,0,2,2,3,2,3,0,0,0,0,1,0,3,0,1,2,2,2,4,3,4,2,0,0,2,1
40,1,46,6,16,1,2,3,18,5,4,3,4,5,4,0,1,4,3,0,0,4,2,0,1,2,0,3,0,4,1,0,1,4,0,4,1,0,0,1,4,1,1,4,3,2,2,1,0,4
35,2,83,1,15,3,2,3,19,1,4,0,0,2,2,1,4,2,0,4,2,4,1,3,1,1,2,4,3,4,2,2,1,0,0,1,2,2,1,1,1,1,4,3,4,4,0,0,2,4
93,4,68,94,15,1,1,2,12,8,3,2,2,4,0,2,1,0,2,3,3,4,2,0,4,1,1,3,1,0,4,1,0,0,2,3,3,1,4,4,3,2,0,4,0,1,2,0,3,4
36,4,94,4,7,0,3,1,16,8,1,3,2,0,4,4,0,3,1,4,2,4,3,1,1,1,0,0,0,2,2,4,0,3,1,3,1,1,4,4,1,0,3,2,3,1,0,0,2,4
41,3,91,93,5,1,3,3,16,0,3,2,4,1,2,1,1,4,3,2,1,3,2,2,1,3,4,0,2,0,0,0,1,1,1,1,4,1,1,1,2,0,2,0,4,2,4,0,1,4
89,1,39,45,8,3,3,1,24,5,3,0,0,0,1,0,3,3,4,3,3,3,1,1,0,0,1,2,2,1,4,3,0,2,3,2,2,1,3,4,4,3,2,1,4,3,4,2,3,0
97,1,17,60,3,1,1,0,15,3,1,2,2,0,4,4,1,3,4,0,4,4,1,3,0,3,4,1,1,0,4,4,0,2,0,2,1,0,3,1,3,4,3,0,2,2,1,1,2,3
78,0,34,35,16,3,3,3,13,7,3,1,1,5,1,1,3,0,3,1,0,4,2,0,3,1,1,1,2,2,3,0,0,1,1,0,4,0,2,0,4,3,4,3,2,1,3,3,1,2
87,4,78,58,12,0,1,1,17,3,4,3,0,2,4,4,4,2,4,3,3,3,2,2,1,0,4,2,2,3,3,2,0,4,2,1,1,4,4,0,0,3,4,3,2,3,4,3,3,2
90,0,33,7,4,1,0,1,15,0,3,2,0,3,3,3,4,3,2,4,2,4,2,0,1,1,1,3,3,1,1,3,3,0,3,1,0,2,0,0,3,1,2,0,0,3,0,0,3,0
67,4,23,1,0,2,3,3,0,5,1,0,1,0,1,0,2,0,4,2,1,3,2,2,4,3,0,3,0,3,2,4,2,3,1,2,1,4,4,0,2,4,1,0,0,0,4,0,2,0
72,2,97,40,3,4,2,2,16,6,1,3,0,4,2,1,4,3,2,3,3,4,0,2,1,4,4,0,2,4,2,1,4,4,3,1,4,2,1,2,0,2,1,2,4,3,3,2,1,0
5,2,48,26,16,4,1,0,18,9,3,2,2,4,1,0,0,3,1,1,0,0,2,0,4,0,0,3,1,0,4,0,0,0,0,1,2,3,4,0,0,0,3,1,1,0,4,0,1,0
32,2,7,41,5,0,0,3,12,6,0,3,1,2,1,0,4,3,2,4,2,4,4,4,0,0,0,4,3,3,2,0,4,0,0,1,3,4,0,3,3,1,4,4,0,4,4,3,1,4
23,3,1,54,11,0,2,3,19,1,1,0,2,2,1,0,2,0,4,1,4,4,2,3,0,4,4,3,0,1,2,1,0,0,2,1,1,1,0,1,0,1,0,4,0,0,4,3,4,1
41,3,94,80,12,4,0,3,13,7,2,2,2,0,2,1,4,4,1,0,4,4,4,4,3,2,3,0,3,1,4,1,4,4,4,3,4,0,2,0,0,0,4,0,0,1,4,1,1,0
90,0,46,6,14,2,0,1,12,0,3,3,3,1,0,2,4,3,4,1,0,3,0,0,2,0,1,3,3,1,0,2,2,0,3,0,0,0,2,4,3,0,4,1,3,4,1,3,1,2
23,3,16,97,9,0,1,1,15,9,4,2,3,4,1,1,4,2,4,1,0,4,2,0,3,0,1,0,0,0,4,0,0,3,2,0,4,2,0,0,4,2,2,0,0,0,3,2,1,1
64,3,81,12,9,2,0,3,2,0,3,3,0,2,0,2,4,2,4,4,0,3,1,1,0,1,1,1,0,1,1,1,4,0,3,1,3,0,1,1,4,3,0,0,2,0,4,3,2,4
50,1,40,1,5,1,3,1,13,0,3,0,3,4,1,0,3,1,2,0,4,2,2,0,1,1,0,0,0,1,3,1,3,0,3,1,1,2,3,1,0,1,3,1,2,3,4,3,2,2
84,4,78,58,5,1,3,3,9,3,1,0,4,5,4,4,3,0,3,1,0,2,1,3,3,0,2,3,0,0,3,1,0,0,1,3,1,0,4,0,3,0,1,0,0,2,2,3,2,0
14,3,44,22,5,1,3,3,21,3,0,2,3,0,4,4,1,3,4,3,3,4,0,2,3,2,4,2,2,0,0,3,2,0,2,2,1,4,2,1,4,2,3,4,4,2,2,1,2,1
6,4,92,49,16,1,2,1,10,6,4,0,4,2,2,1,1,0,4,4,2,4,4,4,1,2,3,4,0,0,0,0,0,2,0,1,4,2,2,1,1,0,4,0,4,1,4,1,1,0
90,0,14,59,19,0,1,3,14,8,2,3,4,2,2,1,1,3,4,1,0,3,1,1,1,4,1,0,1,2,0,0,0,0,4,0,4,0,2,4,4,1,4,3,4,2,4,4,3,1
44,2,65,90,9,2,1,2,1,3,2,3,0,2,2,1,1,0,2,1,4,4,0,2,0,4,4,3,2,3,2,2,4,1,0,2,2,0,1,0,0,1,4,3,2,2,4,2,2,4
69,0,62,29,12,0,1,0,15,3,1,1,3,0,2,2,4,2,4,0,0,4,2,0,2,1,1,0,2,3,2,1,2,3,2,1,3,0,1,4,4,4,3,0,1,1,4,0,3,1
77,0,62,29,8,3,1,1,20,6,0,0,1,3,3,3,4,2,4,3,3,2,1,3,0,1,4,2,1,3,3,0,0,1,0,1,1,3,2,0,0,2,2,0,3,1,0,3,2,4
28,0,54,37,13,1,1,1,13,8,3,0,0,0,3,3,4,1,0,3,3,0,1,1,0,4,2,2,0,0,0,3,1,0,2,3,1,3,2,0,0,2,2,0,3,1,4,3,4,0
31,4,90,0,13,2,2,3,10,0,2,2,0,1,1,0,4,3,2,2,1,4,4,4,1,3,3,4,0,4,1,0,3,1,2,1,2,1,1,0,2,4,2,3,4,2,4,0,2,3
93,4,64,53,15,2,3,0,2,2,1,1,0,2,1,0,2,2,0,4,2,4,0,2,0,1,4,1,2,2,2,1,1,2,4,0,1,1,1,0,0,2,3,4,3,3,4,2,2,4
62,1,15,16,11,4,0,0,18,9,3,3,2,5,2,1,3,2,1,3,3,2,0,2,3,4,4,1,3,1,1,0,0,1,1,0,0,0,3,2,3,2,1,0,3,2,3,0,4,4
93,4,88,67,12,0,1,0,23,3,0,1,2,1,2,1,4,1,0,0,4,3,2,2,4,2,4,3,0,3,1,2,1,0,2,2,2,0,4,0,3,3,4,3,3,1,2,0,1,0
35,2,75,14,17,3,2,1,23,1,3,3,2,5,0,0,1,0,2,3,3,3,4,3,2,0,3,3,2,0,3,0,3,4,0,4,4,1,1,3,4,3,3,1,2,2,3,2,1,0
44,2,69,44,17,3,2,1,10,6,3,2,3,1,0,2,1,1,2,4,2,4,4,4,0,0,0,4,2,0,1,0,3,3,3,0,2,0,1,2,2,0,1,3,4,2,4,3,2,0
3,0,88,67,18,3,0,0,17,6,0,1,0,4,0,2,0,0,2,3,3,3,3,4,4,3,3,0,3,2,0,2,4,4,3,0,1,2,0,4,3,2,2,4,3,3,4,4,2,4
