column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40
94,2,74,98,19,4,2,0,10,0,3,2,4,1,4,1,1,1,1,0,0,1,0,1,0,3,4,4,2,1,0,2,0,3,3,4,3,4,1,0
27,3,12,49,12,0,3,1,8,7,2,0,4,5,4,1,1,4,2,2,1,3,4,1,0,2,2,0,4,0,4,1,2,3,3,0,2,0,0,0
54,4,50,4,14,1,2,3,19,2,3,1,2,3,4,1,4,0,3,0,1,4,1,1,4,2,1,3,3,4,4,4,4,3,0,4,2,3,3,2
53,2,95,52,12,3,2,3,19,2,1,1,3,3,4,1,2,2,3,1,3,4,0,2,0,2,4,3,3,4,0,4,3,1,3,4,4,0,3,2
55,4,78,60,0,3,1,3,22,4,4,1,4,4,1,2,1,4,2,1,0,2,0,4,4,0,2,0,0,0,3,1,0,0,0,1,3,0,3,0
42,2,42,91,3,4,0,2,17,7,3,1,4,0,4,1,1,3,0,0,1,3,4,2,0,3,0,0,0,4,2,1,1,0,3,3,0,0,4,2
5,0,73,9,9,1,3,2,20,6,2,3,3,2,0,0,1,1,1,0,1,1,2,1,0,0,0,4,1,1,2,4,3,4,0,3,3,2,1,3
18,1,14,54,5,0,3,1,19,1,0,1,2,4,4,1,2,3,0,1,3,2,1,2,4,4,3,0,0,1,3,4,2,4,1,4,3,0,2,3
44,4,41,79,12,2,1,0,7,7,4,1,4,2,0,0,2,4,4,0,0,1,2,3,0,2,2,2,1,2,1,1,1,3,4,3,3,4,4,3
68,0,86,39,12,1,1,0,17,1,4,0,3,5,3,0,3,2,4,1,1,3,2,3,0,0,0,1,1,1,0,4,2,4,3,4,1,2,2,3
64,0,6,73,16,4,3,3,10,6,2,1,4,4,2,3,1,2,3,3,2,1,1,0,3,1,1,2,0,0,0,0,3,0,4,4,4,0,2,0
40,0,99,34,2,2,2,3,5,4,4,1,3,5,4,1,4,1,0,0,4,0,2,1,4,1,0,1,2,3,1,1,3,1,3,4,0,4,1,0
71,3,46,14,12,0,3,0,3,6,1,1,3,3,0,0,2,2,3,1,3,4,0,1,0,1,0,3,3,2,1,0,4,4,2,2,2,3,4,4
82,1,67,3,16,4,3,0,19,4,0,1,4,5,2,3,1,4,2,0,2,0,1,0,2,1,2,1,0,1,2,1,3,0,0,2,4,3,0,3
19,2,31,2,0,3,2,3,24,0,4,2,3,3,4,1,4,0,3,4,3,4,1,1,4,2,4,4,0,3,3,4,4,4,1,4,1,1,0,3
29,0,88,93,19,2,0,0,0,8,2,0,4,5,4,1,1,2,3,0,1,3,2,1,4,0,0,1,3,1,2,1,2,4,1,4,3,0,0,1
9,3,71,83,2,4,3,2,13,2,3,2,4,1,1,2,3,2,4,0,0,2,4,2,1,1,0,3,0,1,0,2,4,1,3,2,3,0,3,4
57,2,25,40,4,1,0,1,24,5,3,0,4,2,2,3,1,2,3,3,0,2,0,2,3,3,4,2,3,4,0,2,0,2,4,2,3,2,1,2
94,2,29,99,5,3,1,0,0,8,1,1,4,4,1,2,4,1,0,1,1,0,1,0,1,3,4,1,0,3,3,1,4,0,4,2,1,0,1,3
71,3,95,52,18,3,2,0,17,1,4,1,1,0,1,2,4,2,1,4,0,1,1,0,2,2,0,4,1,0,0,2,2,4,0,2,4,0,0,2
91,0,31,69,8,3,1,1,10,6,4,0,2,3,0,0,2,0,2,3,0,1,0,0,0,1,0,0,4,3,3,3,4,2,0,0,3,1,0,3
82,4,58,51,5,1,1,3,22,7,3,0,3,5,0,0,3,4,0,1,1,4,1,0,0,2,1,4,2,0,2,1,1,3,0,3,4,4,1,0
44,4,58,51,1,0,2,0,8,0,3,2,3,2,1,2,4,4,4,2,0,4,2,4,4,2,1,2,3,0,1,2,4,4,3,2,4,2,4,1
11,0,69,47,4,0,3,0,21,8,0,2,4,1,0,1,4,1,0,1,0,1,3,2,0,0,1,0,0,3,0,1,2,3,1,0,2,2,0,0
41,3,63,67,7,3,1,1,8,7,4,0,4,2,1,2,1,2,3,2,1,1,0,3,1,2,2,0,0,0,0,1,1,2,2,2,1,4,3,0
98,1,95,52,15,4,3,1,12,5,2,2,4,0,4,3,1,0,0,2,2,3,1,0,3,0,4,0,2,0,1,2,0,3,3,3,0,3,3,0
21,0,4,70,5,4,2,1,17,7,3,0,3,1,0,0,1,4,2,0,3,2,4,3,0,1,0,0,1,3,0,0,1,4,4,1,0,0,1,1
97,3,94,19,2,3,1,0,18,3,3,3,4,4,4,1,4,2,1,2,0,1,2,1,4,1,2,3,0,3,4,1,1,4,1,3,3,2,0,2
80,0,74,98,1,3,3,0,19,4,2,0,0,4,4,1,1,1,1,0,1,0,0,1,0,0,1,3,1,4,4,2,0,0,1,0,4,0,2,3
28,1,97,46,19,0,1,0,13,7,3,2,3,2,4,1,4,4,4,3,0,1,1,2,0,1,2,2,3,0,4,0,1,1,2,3,3,4,3,0
62,1,75,76,14,4,1,3,1,2,3,1,2,3,3,4,2,2,3,2,1,3,1,1,2,4,2,2,3,4,2,0,3,2,2,3,4,0,4,0
29,0,72,11,16,1,2,3,8,5,2,1,0,3,0,0,1,1,1,4,3,4,2,3,2,0,0,3,1,4,1,1,0,3,1,0,4,2,1,3
45,2,70,0,11,3,0,2,24,5,4,1,0,0,4,1,1,1,1,0,0,3,1,1,0,2,0,3,0,4,0,2,4,3,3,2,2,3,1,0
34,0,19,38,1,2,3,3,3,0,3,1,4,0,1,2,4,4,4,0,2,0,1,4,4,1,1,2,0,3,0,4,4,4,0,2,1,0,0,0
91,0,18,97,5,4,2,0,21,8,2,0,4,5,4,1,2,0,0,0,0,3,0,1,4,1,1,1,2,1,2,0,2,2,4,1,4,1,3,4
55,4,43,66,11,0,1,3,15,1,4,1,4,4,4,1,2,4,4,2,1,1,0,3,4,2,1,2,2,1,0,0,0,0,4,4,2,2,1,0
89,1,4,70,15,1,1,1,7,8,4,1,2,4,4,1,4,3,2,1,0,4,1,1,0,4,2,1,4,3,3,2,0,2,0,3,3,0,3,4
87,4,9,55,12,0,3,2,3,6,2,1,2,0,4,2,2,0,2,3,0,3,2,0,1,0,2,1,1,4,1,4,0,4,1,4,3,3,3,3
3,1,61,30,4,4,2,3,7,1,4,1,0,0,2,3,4,2,1,4,3,0,4,0,2,1,4,2,1,0,0,1,0,4,1,1,2,4,0,1
68,0,92,0,3,4,0,0,9,5,2,1,3,2,1,2,3,0,3,0,1,3,0,1,1,0,1,1,3,3,0,1,0,4,4,3,2,0,0,0
53,2,52,0,15,3,2,0,24,9,1,1,4,4,4,1,0,4,0,4,4,2,1,1,0,2,4,1,0,4,2,1,3,2,0,3,4,2,1,3
12,4,80,95,12,2,1,0,16,6,2,1,3,2,4,1,2,2,1,1,0,4,2,1,4,0,2,1,1,0,1,0,0,1,1,1,3,4,3,3
87,3,43,1,0,0,3,3,5,4,3,2,3,2,1,2,2,3,0,1,0,1,1,0,4,4,2,1,2,0,0,1,2,0,3,4,1,0,1,1
21,0,84,1,3,3,1,3,10,6,3,2,3,2,0,0,1,3,4,0,0,3,1,0,0,0,0,2,1,2,1,0,4,3,0,1,1,4,2,2
59,0,34,17,6,1,3,3,1,2,0,1,4,5,2,3,4,1,0,1,1,3,2,0,3,0,1,1,2,0,0,3,4,4,2,1,3,2,1,3
57,2,12,49,8,4,1,3,4,0,4,1,0,0,0,0,4,2,1,2,1,3,4,1,0,3,4,0,1,1,4,1,4,3,4,3,0,4,1,2
61,2,28,29,1,3,3,1,16,6,4,1,2,1,0,0,1,4,2,4,4,2,3,0,1,3,0,1,0,0,0,1,0,0,0,0,1,4,0,4
21,2,58,51,8,4,1,1,14,9,4,1,4,4,1,2,1,2,3,2,0,2,1,4,1,1,0,0,3,1,2,3,0,2,1,0,2,2,4,0
67,4,40,0,13,3,0,3,1,2,1,1,3,3,2,3,0,2,0,0,1,4,1,0,1,2,1,0,0,4,1,4,4,2,0,3,2,3,1,2
25,4,33,22,16,2,1,0,23,3,3,2,4,1,4,1,2,2,3,2,1,0,0,1,4,2,0,1,3,1,4,0,1,4,1,1,0,4,3,1
94,2,68,32,4,1,0,1,14,9,4,0,0,0,4,1,1,0,0,0,1,3,4,1,4,3,0,0,2,2,0,1,0,0,0,2,1,4,3,2
66,3,56,48,1,4,2,3,21,9,3,0,4,2,3,4,3,1,0,0,0,3,4,1,1,2,1,0,2,2,0,3,0,0,0,3,0,2,1,3
97,3,4,70,5,0,3,3,20,8,3,1,3,1,3,4,1,2,3,1,3,2,3,1,1,4,1,3,0,3,0,0,1,2,4,0,4,1,0,3
5,0,48,0,8,4,1,3,7,1,2,1,3,3,4,1,4,0,3,2,1,4,3,1,0,1,1,1,3,0,4,4,1,4,1,1,0,0,4,1
57,0,67,3,16,4,3,0,2,3,3,1,4,0,4,1,4,4,4,2,2,3,1,1,4,2,0,0,0,1,2,1,1,3,0,2,2,4,3,2
28,1,98,45,1,4,2,3,1,2,1,1,0,1,4,1,2,1,1,0,3,2,3,2,4,4,2,0,0,4,4,3,1,2,4,4,3,2,3,0
5,0,11,88,8,4,1,3,8,5,0,2,4,1,1,0,2,2,3,2,0,2,3,1,0,1,0,0,3,3,1,2,0,2,0,1,3,2,3,2
56,3,47,50,4,4,2,0,9,5,0,1,4,0,0,0,0,3,4,4,3,2,1,3,2,4,2,3,1,3,4,2,0,3,2,1,2,0,1,0
26,2,24,12,12,0,3,0,3,6,4,1,3,5,4,1,3,4,2,3,2,0,4,1,0,3,0,0,4,2,4,4,1,3,1,4,4,3,1,0
62,1,89,3,12,4,2,0,7,7,3,1,4,0,2,3,4,0,3,4,3,0,4,0,1,0,4,3,0,0,2,0,2,3,4,1,0,2,3,0
72,0,73,9,17,1,1,1,15,2,3,1,3,1,1,2,4,1,0,2,1,3,3,4,1,0,0,1,2,3,1,3,1,4,0,1,0,0,0,0
45,2,31,69,4,0,3,1,7,8,3,1,4,0,2,3,0,0,3,1,0,3,4,1,2,3,0,3,0,3,0,1,2,3,1,4,4,4,3,4
57,2,30,43,5,0,3,0,20,2,3,2,1,5,2,4,1,0,0,1,1,3,2,1,2,2,0,1,2,0,1,3,3,3,4,1,1,4,1,0
66,3,24,12,2,4,3,0,20,2,0,2,4,1,1,2,1,3,4,0,3,2,4,4,1,0,0,2,1,1,4,0,1,3,3,2,1,0,1,0
61,2,59,94,17,1,0,1,4,0,3,0,2,3,0,0,0,1,1,0,0,4,0,3,2,2,4,3,0,0,0,1,4,4,0,2,0,0,1,0
68,0,72,11,19,0,1,0,19,4,1,1,3,3,2,3,2,1,1,0,3,3,0,2,3,0,1,4,0,4,2,1,3,2,1,2,0,0,0,1
97,3,2,27,0,4,0,0,2,3,4,1,0,0,4,1,0,2,2,3,1,3,4,2,4,1,0,0,0,2,3,0,1,4,2,2,3,0,0,0
22,3,90,63,18,4,3,0,7,7,1,3,4,1,1,2,0,0,3,0,0,1,3,4,1,4,2,0,0,4,2,1,1,1,4,4,3,4,3,1
57,2,34,0,19,4,2,1,4,1,1,1,4,4,1,2,4,0,3,4,4,0,1,0,4,3,0,1,3,0,2,4,2,4,1,1,3,4,4,4
31,4,6,73,8,0,2,3,10,6,1,1,2,5,2,2,2,2,3,0,0,3,0,2,4,1,1,3,0,2,2,2,0,2,4,1,2,2,0,1
93,4,78,60,8,0,3,3,24,4,3,1,3,1,1,2,1,4,2,1,2,2,0,4,4,0,0,1,4,0,1,0,3,2,4,4,4,2,0,0
31,4,5,13,1,3,3,3,4,8,0,1,0,5,2,3,4,4,4,0,2,0,1,0,0,0,0,1,0,0,1,3,2,2,0,4,0,1,0,2
57,3,94,19,7,1,2,1,13,1,1,1,2,5,2,3,2,4,4,4,3,0,1,1,3,3,4,0,0,3,4,4,0,4,0,1,3,0,0,2
52,0,18,97,16,0,3,0,19,4,3,3,0,0,1,2,1,3,4,1,2,0,4,2,1,0,1,1,0,0,2,2,1,1,0,3,3,2,1,0
91,0,12,49,16,4,3,2,5,3,3,1,4,0,4,1,3,2,4,1,2,2,1,2,0,0,0,0,1,0,0,2,4,0,3,2,3,4,4,1
34,0,99,34,4,2,1,2,9,7,3,1,4,0,4,1,3,0,3,1,1,2,4,2,0,1,1,2,1,3,0,0,2,4,4,2,3,4,4,1
73,0,16,87,8,1,3,3,23,5,0,3,2,3,1,2,1,0,0,2,3,0,1,4,1,0,0,1,2,2,2,2,0,2,4,4,2,0,4,0
38,3,64,1,12,2,1,0,15,9,3,3,3,1,1,2,1,1,1,1,4,2,0,4,4,2,3,3,0,1,3,3,0,1,0,0,3,4,3,2
14,1,24,12,12,1,0,1,4,0,4,1,1,3,4,1,1,4,2,0,0,3,0,2,4,4,3,0,0,1,2,4,0,2,1,3,4,2,3,0
32,2,9,55,5,0,3,0,1,9,3,2,4,1,3,4,4,2,1,0,0,2,0,2,4,1,0,3,0,3,1,1,0,3,0,2,0,2,3,4
34,0,74,98,8,0,3,1,3,6,4,0,4,2,4,1,2,1,1,1,2,1,2,1,0,0,1,4,1,0,3,4,1,2,1,2,2,2,4,0
73,2,40,35,3,3,1,3,13,0,0,0,3,3,0,0,2,1,1,1,1,1,1,1,0,2,1,3,1,0,1,3,0,0,4,0,0,0,1,2
2,2,74,98,15,4,3,1,1,5,0,3,4,4,0,0,1,2,3,0,2,0,0,3,1,1,3,3,0,4,4,1,4,0,0,4,4,1,3,0
44,4,56,48,0,4,0,0,22,0,1,3,1,2,1,2,3,2,4,3,1,2,3,4,4,2,0,1,1,2,2,2,4,1,0,1,1,1,3,3
29,3,43,66,12,4,2,2,2,5,1,2,3,3,0,0,0,0,3,4,3,3,2,3,0,2,2,1,0,0,4,2,4,3,4,3,4,0,3,1
40,0,2,1,16,0,3,0,3,6,4,1,4,4,0,0,0,1,1,2,2,1,4,3,0,1,1,4,0,0,0,4,0,3,3,1,3,0,2,1
49,4,50,4,17,4,1,0,24,9,0,3,4,4,0,0,1,0,0,2,1,0,1,1,2,4,1,1,0,4,0,3,0,4,4,4,0,4,1,4
10,3,50,4,14,3,2,1,22,0,3,2,2,5,4,1,2,0,2,4,2,0,2,2,4,2,2,1,4,4,4,2,0,0,4,4,4,2,1,1
24,4,78,60,7,0,3,1,22,0,2,2,3,0,4,1,3,4,2,0,4,3,3,1,0,0,1,1,0,1,0,3,4,4,3,1,3,2,1,3
66,3,5,13,18,0,2,0,5,1,4,1,4,1,1,2,3,2,4,4,2,2,3,2,1,0,4,0,1,2,1,4,1,4,3,2,2,2,0,1
51,0,3,24,0,1,2,0,18,3,4,1,3,5,1,2,1,2,3,4,0,3,2,4,1,0,0,3,3,0,0,0,2,1,0,0,0,2,0,4
81,2,43,66,19,2,0,0,10,2,0,1,2,4,2,4,2,0,2,0,1,0,0,1,2,3,3,1,0,0,4,0,4,2,1,2,1,2,1,1
82,1,61,30,6,2,2,0,21,8,3,2,3,2,4,1,4,3,2,4,3,1,1,2,0,4,3,1,1,2,0,1,4,1,1,4,4,0,1,4
65,1,28,29,14,2,0,0,16,1,4,3,4,0,1,2,2,1,1,3,1,3,2,4,4,4,4,4,0,3,0,2,2,2,0,2,3,2,4,4
25,4,30,43,8,0,2,3,15,1,0,3,3,3,4,1,4,1,0,0,0,4,0,1,4,2,1,1,2,0,0,0,0,4,4,2,3,2,3,0
66,3,47,50,18,1,0,3,23,5,4,1,3,5,2,3,1,4,2,0,1,4,4,2,1,1,0,1,1,0,4,1,0,1,2,2,1,3,3,1
8,2,78,60,5,0,3,3,10,6,2,3,1,0,3,4,4,1,0,3,2,0,4,1,1,0,4,0,0,3,2,4,3,4,0,3,3,2,1,0
26,2,91,21,0,2,1,3,1,2,0,1,4,5,1,0,4,2,0,1,1,3,1,3,1,1,0,1,4,0,1,2,3,3,4,4,1,4,3,1
50,3,42,91,7,0,3,3,20,8,2,3,4,3,0,0,4,4,4,1,2,4,1,1,0,1,2,2,0,4,2,1,2,1,1,1,3,0,2,4
41,3,32,65,2,3,1,1,19,1,2,0,4,5,2,3,2,0,2,1,0,0,4,0,2,3,2,1,1,1,1,0,2,1,3,4,0,2,3,0
55,4,89,3,18,2,0,1,12,5,0,1,1,0,4,1,1,1,1,4,0,3,4,2,4,2,0,3,1,1,4,2,4,1,3,4,1,0,2,0
89,1,38,2,1,4,2,3,1,2,0,3,0,3,4,1,1,4,2,1,3,4,1,2,0,1,3,0,4,3,0,3,3,0,0,3,0,1,4,3
94,2,64,1,16,3,0,1,17,7,0,0,3,3,1,2,2,2,3,3,1,3,0,4,1,1,0,3,1,0,0,1,1,4,4,3,3,4,2,0
91,0,69,47,2,2,3,1,22,0,2,3,4,3,2,0,1,3,4,1,4,2,0,3,0,0,1,0,0,3,0,2,4,0,0,3,1,3,1,0
47,3,94,19,14,0,3,0,16,6,2,3,2,1,4,3,1,2,3,1,3,2,2,2,1,0,4,1,3,3,1,3,4,4,0,4,4,4,3,4
5,0,56,48,12,3,2,3,11,2,2,3,4,0,4,1,1,0,0,4,0,4,1,1,4,1,1,0,2,0,2,3,1,2,1,1,1,4,3,4
57,2,88,93,4,4,2,3,1,2,0,1,4,5,4,1,3,2,4,4,4,3,1,1,0,3,0,0,1,1,4,3,1,4,4,4,3,3,3,1
91,0,11,88,12,0,3,0,15,9,1,1,3,3,2,3,3,2,4,1,3,4,0,0,2,0,0,2,2,0,3,3,3,3,0,2,3,1,3,0
82,1,58,51,0,0,3,3,16,0,2,2,4,0,1,2,2,4,4,1,2,3,4,2,4,2,3,2,0,1,1,1,0,2,3,2,3,1,3,0
67,4,95,52,19,4,2,3,22,7,4,1,1,3,0,0,3,1,0,1,3,4,1,3,0,1,0,1,0,1,1,0,1,2,0,2,3,4,1,4
6,4,31,69,5,2,0,0,22,0,1,2,4,2,1,2,1,4,2,0,2,2,0,4,4,0,1,0,0,0,3,2,4,0,0,0,0,0,0,0
64,3,34,17,1,4,2,1,4,1,3,2,4,1,1,0,2,2,3,4,4,2,3,3,2,0,0,3,0,2,3,1,1,1,0,2,4,0,4,0
74,1,43,66,2,2,2,1,3,6,0,2,2,0,2,3,1,2,3,0,3,2,4,4,3,1,2,0,3,1,0,4,1,4,0,3,3,4,3,4
27,3,9,55,9,4,3,3,0,1,4,2,2,5,0,0,4,4,4,1,4,0,2,0,1,1,0,2,0,4,1,0,2,4,0,4,0,4,4,1
21,0,62,78,19,4,2,1,0,7,4,3,3,5,2,3,1,2,3,0,2,1,2,2,3,0,1,3,0,0,0,1,1,4,4,1,2,0,3,4
91,0,97,46,4,1,0,3,4,8,1,2,2,1,2,3,0,0,1,0,1,2,0,0,2,0,1,2,0,0,1,1,2,4,0,0,1,4,3,3
98,1,34,17,17,1,0,0,19,4,3,1,4,0,4,1,2,1,0,0,4,3,4,2,0,0,2,1,0,2,2,0,2,1,3,2,3,2,1,0
86,0,34,17,9,1,3,1,22,0,0,1,2,4,1,2,1,1,1,1,2,2,1,4,1,0,1,4,1,1,2,2,0,0,3,1,0,2,3,1
31,4,18,97,13,3,0,0,1,9,4,1,4,4,4,1,1,2,3,4,1,2,0,1,0,2,0,3,3,0,0,1,0,2,3,1,2,1,1,4
22,1,93,1,12,1,0,3,8,5,0,3,4,4,0,0,4,3,2,0,3,0,1,3,1,0,3,1,4,1,1,3,0,3,1,3,3,0,1,1
95,0,4,70,12,4,2,2,18,2,3,2,4,1,0,0,1,3,4,0,1,1,0,3,0,4,0,2,2,0,3,3,1,1,0,4,0,0,3,0
80,1,91,21,5,3,1,0,13,7,3,1,4,0,2,3,4,4,1,0,1,3,0,1,3,4,2,4,0,0,2,0,1,3,2,2,0,3,2,2
15,3,92,6,12,3,2,0,2,3,3,1,0,4,2,3,1,2,3,4,0,2,0,0,3,2,0,1,3,2,2,3,4,4,3,0,2,0,2,3
9,3,92,6,9,3,0,1,16,6,4,1,4,4,1,2,2,1,1,0,1,1,1,2,1,4,2,4,1,4,0,4,0,1,0,0,3,4,1,3
91,0,12,49,5,3,1,0,13,0,4,2,4,3,4,1,4,2,1,1,1,4,0,2,0,0,1,3,1,1,0,4,0,1,1,4,4,1,1,2
74,0,35,71,14,0,0,1,8,7,3,0,0,0,1,0,0,2,2,0,0,3,4,1,0,2,1,1,1,4,0,0,1,3,0,2,3,3,1,4
73,2,61,30,9,4,3,0,5,1,3,1,4,0,1,2,4,2,1,1,3,3,1,0,1,3,0,4,2,2,3,1,1,4,3,1,0,1,1,4
92,1,25,40,15,3,2,3,3,0,3,2,2,5,0,3,2,4,2,4,4,3,2,2,2,4,3,1,4,1,1,1,0,3,4,0,2,1,3,3
25,4,6,73,16,3,0,1,10,2,0,3,3,3,4,1,2,2,3,2,1,4,1,1,3,2,1,3,3,1,2,4,3,2,3,3,0,2,0,4
54,4,41,79,16,3,0,3,22,7,0,0,4,2,4,1,1,0,0,0,1,4,3,2,4,0,1,1,2,1,0,0,1,4,3,3,3,4,2,3
65,1,11,88,4,1,2,3,12,8,2,1,4,4,0,0,2,4,4,0,3,2,0,2,0,1,2,1,0,0,0,0,2,4,3,4,0,0,4,0
76,2,32,65,5,4,2,1,9,3,4,1,4,4,1,2,2,4,4,4,0,2,2,3,1,2,4,1,4,2,1,3,0,4,3,0,3,4,3,2
28,1,95,52,15,3,2,3,6,3,0,1,4,5,4,1,2,4,4,2,2,3,0,1,0,2,3,3,0,4,1,0,1,4,3,4,3,4,1,2
46,0,11,88,4,4,2,3,7,1,1,3,1,2,2,3,2,0,0,3,3,0,4,0,2,1,1,0,1,0,3,0,0,3,2,4,0,2,4,3
22,3,80,95,12,0,3,3,5,4,4,0,2,3,3,4,3,3,1,2,3,4,0,1,1,1,1,0,1,0,1,0,0,2,4,0,0,1,3,4
66,3,48,20,12,1,3,0,3,6,3,1,3,1,4,1,2,0,2,1,4,2,0,1,0,1,2,0,4,1,2,2,0,2,3,4,3,4,0,1
61,2,33,22,18,3,2,0,1,9,0,1,3,1,0,0,2,1,1,0,2,2,2,0,2,3,4,4,0,3,1,0,3,0,2,3,2,2,2,0
51,1,56,48,0,3,0,2,8,8,1,1,4,4,2,3,4,2,1,1,0,0,0,0,2,4,2,4,0,0,2,1,4,2,2,1,4,0,3,1
1,4,88,93,11,4,2,2,3,6,0,2,3,5,4,1,1,0,0,3,3,1,2,2,0,0,1,0,2,1,2,4,0,1,3,0,1,0,4,2
63,1,2,27,12,3,2,0,13,7,3,2,4,1,4,1,2,2,3,4,4,2,3,1,0,4,4,3,0,4,3,0,1,0,4,2,4,3,4,3
41,3,28,29,0,4,0,1,8,7,0,2,4,1,4,2,0,0,3,0,0,0,0,3,1,1,2,3,0,3,3,0,1,4,3,1,3,4,1,4
55,4,77,85,13,4,1,3,24,0,1,2,4,2,3,4,4,2,2,0,1,1,2,3,0,2,0,0,0,4,2,1,3,3,3,3,2,2,3,1
1,4,5,13,11,3,3,0,7,7,4,1,2,1,1,2,1,1,4,0,2,1,1,4,1,0,1,2,0,2,0,1,1,4,4,4,2,3,2,2
46,0,61,0,16,3,0,0,8,0,4,1,4,4,1,2,1,4,2,2,1,2,2,4,1,0,0,0,1,3,1,2,0,4,0,3,0,2,4,2
67,4,38,3,2,2,2,2,4,4,4,3,3,5,1,2,1,4,2,4,3,0,2,3,1,0,2,0,4,0,3,0,0,1,0,4,3,2,4,2
84,4,58,0,7,1,2,0,17,1,2,1,4,4,2,3,2,2,3,4,0,2,1,0,3,0,1,1,0,0,1,0,2,2,0,3,1,4,1,1
7,1,35,71,16,1,2,3,24,4,4,1,0,0,1,2,2,2,3,4,3,3,4,4,1,4,2,3,0,4,0,4,0,1,0,4,1,0,2,3
74,1,15,84,13,1,1,3,12,0,1,1,3,3,2,3,1,2,3,1,1,3,1,2,1,1,2,3,3,2,0,2,0,1,1,1,3,4,1,0
99,2,7,56,1,0,2,0,5,1,0,2,4,1,3,4,4,2,1,0,2,2,2,2,2,1,4,3,0,4,4,4,0,4,3,1,1,0,2,3
94,2,5,13,3,4,0,2,23,3,0,1,3,1,2,1,4,2,1,0,0,2,3,1,4,3,0,1,1,2,1,0,1,4,0,4,1,3,3,3
5,0,53,7,17,3,3,0,12,0,2,1,4,0,1,2,1,2,3,1,1,2,4,1,1,1,1,1,3,2,0,4,4,3,1,0,3,4,3,3
46,0,98,45,14,0,3,3,7,1,2,1,4,4,2,3,1,1,1,2,0,4,0,1,2,1,0,0,2,4,1,4,2,0,4,3,0,0,3,3
63,1,89,25,0,0,3,1,11,0,3,3,3,1,3,4,1,4,2,1,2,0,0,1,2,4,2,1,0,0,4,1,0,2,1,2,3,0,3,1
91,0,24,0,16,4,3,0,22,0,1,1,4,4,3,4,1,3,4,0,2,2,0,1,2,0,1,3,1,0,0,2,4,3,0,2,2,3,1,0
68,0,96,77,17,3,3,1,17,7,0,3,0,3,2,3,2,2,3,2,3,4,0,0,3,1,0,3,3,2,4,1,1,4,0,2,3,0,1,1
86,2,47,50,5,4,2,3,3,4,4,2,4,1,3,4,4,4,4,4,0,1,0,1,2,2,0,0,0,3,0,1,3,3,0,0,3,2,3,2
31,4,20,75,5,4,2,0,4,2,1,1,2,5,2,3,1,4,2,2,3,0,1,1,3,2,0,0,4,2,4,4,3,1,3,4,4,0,3,3
96,0,94,19,7,3,0,1,1,5,2,2,4,0,4,1,3,0,3,3,4,3,1,2,4,1,0,2,3,0,4,0,0,2,4,4,4,3,3,2
67,4,19,38,4,0,3,1,19,1,3,1,0,4,2,3,4,2,1,1,3,0,1,0,2,0,0,4,1,3,0,4,1,0,3,0,0,2,1,2
99,2,64,1,19,0,1,3,19,2,2,3,4,3,1,2,2,3,0,1,0,0,1,0,1,3,4,1,0,1,1,0,3,3,4,3,3,0,3,2
42,3,4,70,6,4,1,3,3,0,3,1,2,3,1,2,1,2,3,1,0,4,0,0,1,2,0,1,0,2,0,2,3,0,1,0,4,4,1,3
98,1,90,63,5,2,0,0,18,3,0,3,4,4,1,2,1,2,3,2,0,0,0,4,1,4,2,3,0,1,2,0,1,1,1,3,3,1,4,4
46,0,8,1,1,4,2,0,22,0,0,2,3,5,1,2,1,3,4,1,4,2,2,0,4,0,0,2,0,1,0,4,0,1,0,3,3,3,0,1
86,2,36,0,13,4,2,3,19,2,2,1,4,4,4,1,1,0,0,4,0,2,0,1,4,1,4,1,2,3,1,0,3,1,4,1,4,2,2,0
57,2,97,46,12,2,1,3,15,1,4,1,0,0,1,2,3,0,0,3,0,3,4,1,4,2,4,0,0,1,1,4,2,2,4,4,2,4,3,1
36,3,35,71,11,2,1,0,9,5,2,0,1,0,1,2,1,2,3,1,0,4,4,4,2,1,1,3,0,3,3,1,4,3,0,3,3,0,1,3
72,0,84,92,0,3,0,3,11,2,4,0,2,3,2,3,4,1,0,4,3,3,1,0,3,1,1,1,0,4,0,3,4,4,3,2,4,0,2,2
46,0,73,9,12,4,2,1,1,5,4,2,3,3,4,1,0,2,2,4,3,0,0,1,4,0,0,0,0,3,3,1,0,3,4,0,4,4,1,4
24,0,7,56,13,2,0,3,12,8,4,1,4,5,4,1,4,4,4,4,4,0,2,2,0,0,1,2,1,0,0,1,4,0,1,4,1,2,1,1
69,2,18,97,8,4,1,3,13,0,3,1,1,2,4,1,1,3,0,3,1,2,2,2,0,3,4,0,3,1,0,4,3,0,4,1,3,4,4,4
62,4,17,90,2,3,2,3,19,0,4,1,4,4,4,1,1,3,4,4,0,0,0,1,4,0,1,1,3,4,3,1,4,0,1,4,2,0,0,3
15,3,88,93,19,3,3,3,10,6,3,1,4,0,2,3,4,4,4,0,2,3,4,4,3,1,2,1,1,4,1,4,0,0,0,0,3,2,2,4
71,3,4,70,3,2,2,1,23,8,3,0,3,1,3,4,1,2,2,4,3,3,0,1,0,2,0,0,4,3,3,3,0,0,1,0,1,2,0,0
