column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
70,3,62,29,0,2,2,2,1,4
24,0,92,73,0,3,4,2,1,3
84,0,0,8,0,0,4,4,2,3
57,3,30,88,0,0,0,3,2,3
64,4,11,78,4,2,0,3,0,4
31,2,49,94,0,2,1,0,4,2
84,1,98,92,2,4,4,4,4,4
50,2,13,2,2,0,2,3,3,2
31,2,0,8,1,0,2,0,1,1
85,2,83,86,4,3,1,1,0,4
36,1,83,86,1,4,0,4,3,3
61,3,49,94,1,1,2,4,0,1
98,2,94,62,3,0,3,4,4,4
85,2,97,37,4,4,0,1,3,2
78,4,21,3,4,1,1,1,3,4
82,4,65,90,0,4,2,3,1,1
39,2,16,71,0,1,1,0,4,0
9,1,4,9,3,3,3,3,2,3
43,0,45,43,3,0,4,0,4,1
23,0,19,2,3,4,4,2,1,4
2,4,57,7,2,1,1,3,2,4
73,1,75,89,0,1,0,4,4,3
4,0,36,3,4,2,4,4,3,4
59,2,40,74,2,0,0,0,1,4
27,4,70,3,0,0,1,2,2,4
23,4,92,73,4,2,0,3,3,3
34,3,76,38,1,0,2,1,4,3
40,2,0,8,1,4,0,0,2,0
39,2,61,53,3,0,0,1,1,2
23,4,5,25,3,0,0,3,0,3
96,0,98,92,0,2,4,2,3,3
97,3,8,54,4,1,2,2,4,3
9,0,90,13,0,4,4,2,1,2
45,1,62,29,0,0,1,4,4,0
61,3,97,37,0,2,1,2,1,1
59,2,34,79,0,3,1,0,4,3
24,0,12,81,1,1,1,2,3,1
96,0,11,78,4,0,4,0,4,3
2,4,2,1,2,1,1,2,0,3
31,2,43,0,2,1,0,4,4,3
11,2,99,83,3,4,2,3,1,3
25,4,99,83,3,1,1,3,2,3
25,4,0,8,2,1,1,2,2,0
9,1,77,11,1,1,3,4,0,3
83,2,77,11,2,2,2,4,2,2
35,4,92,73,3,1,0,3,2,3
13,3,6,72,4,0,2,1,4,3
0,1,1,50,2,3,0,4,1,1
47,0,41,91,4,0,4,2,4,3
68,4,66,36,3,4,1,1,2,4
48,3,0,8,1,1,0,1,3,3
94,3,10,21,0,4,0,1,0,3
61,3,35,65,1,3,2,2,1,2
66,2,98,92,2,0,1,4,3,3
61,3,3,68,0,0,0,1,4,3
29,0,1,50,2,3,4,3,3,4
99,1,87,17,0,2,1,4,2,1
63,1,50,28,2,4,0,2,2,1
42,4,56,1,2,1,0,3,0,2
5,0,30,88,2,1,4,2,0,1
9,1,15,22,3,4,2,1,0,3
41,3,13,2,3,4,0,1,2,1
52,0,0,8,0,1,0,2,4,3
6,3,72,49,4,1,2,1,0,0
59,2,42,82,1,0,3,4,0,3
49,4,47,58,2,4,1,2,2,4
87,0,2,34,3,4,0,4,3,4
79,1,33,48,0,4,3,1,4,3
55,0,91,64,0,4,1,4,2,1
76,3,66,36,3,2,0,1,3,3
35,4,39,27,1,3,2,3,0,0
16,1,87,17,0,2,3,4,2,2
25,4,1,50,2,3,1,3,3,4
53,3,30,88,0,0,1,2,0,2
31,2,52,99,4,2,3,0,1,2
61,3,79,97,0,1,2,2,3,3
15,2,56,1,0,1,0,3,3,1
81,3,10,21,0,4,1,2,1,1
61,1,73,0,2,0,0,4,0,1
0,1,64,95,0,1,3,4,2,1
51,1,50,28,0,0,3,3,1,4
34,3,79,97,1,0,0,2,4,3
65,3,0,8,2,0,2,2,1,3
35,4,24,3,4,0,1,4,3,0
38,0,53,31,0,3,2,0,1,0
36,1,36,3,4,2,0,3,2,3
29,0,81,85,3,1,4,2,2,1
63,1,92,73,0,1,1,4,1,3
27,3,51,18,0,1,0,1,3,3
99,1,58,30,0,1,3,4,0,3
94,3,1,50,2,3,0,2,4,3
58,1,11,78,0,2,3,4,0,0
80,1,97,37,3,4,0,4,1,1
73,0,83,86,0,3,4,2,0,1
27,3,69,45,1,2,1,1,3,1
19,4,55,46,0,1,1,3,4,3
69,1,72,49,4,1,3,3,4,3
58,0,66,36,3,3,0,2,3,3
98,2,28,47,2,1,0,4,4,3
48,2,44,24,2,0,0,0,3,3
89,3,19,44,4,3,2,1,0,3
86,4,92,73,4,3,0,1,4,3
71,2,62,29,4,2,0,0,0,0
79,1,5,0,1,1,0,4,2,3
59,2,76,38,1,0,0,2,2,2
71,2,99,83,1,3,1,0,4,1
60,2,99,83,0,3,0,0,1,2
31,2,6,72,4,0,0,2,2,3
76,3,97,37,0,4,2,1,0,2
12,1,16,71,0,2,3,2,0,0
31,2,97,37,0,4,2,0,2,0
27,3,99,0,1,0,2,1,0,4
83,0,99,83,2,4,0,2,0,2
96,0,64,95,4,1,0,4,3,1
42,4,70,41,2,1,2,4,2,4
13,3,35,65,1,4,0,1,1,0
59,2,66,36,3,2,0,0,2,4
42,4,35,65,2,1,0,1,2,4
20,2,98,92,2,1,2,1,2,1
49,4,8,54,2,0,1,3,1,1
54,2,3,68,0,4,3,0,2,0
16,1,39,27,0,3,1,4,3,4
42,0,68,63,0,0,4,3,2,0
95,4,29,33,1,2,4,3,2,3
62,0,72,49,4,0,4,4,0,3
44,1,18,51,0,1,3,4,4,0
23,4,79,97,0,3,0,3,2,3
80,2,22,67,4,4,0,4,0,3
27,3,54,6,2,1,2,2,4,3
38,0,33,48,0,4,4,2,2,3
46,1,12,81,1,0,0,4,2,0
90,1,18,51,1,1,1,4,4,3
15,2,37,10,2,0,0,0,0,3
97,3,74,16,0,3,1,1,4,0
38,0,51,18,0,0,2,3,3,3
22,1,87,17,4,2,3,3,0,0
42,4,97,37,4,2,0,3,0,3
54,2,14,23,4,2,1,0,4,1
76,3,64,95,4,1,0,1,2,3
10,0,97,37,0,2,4,0,4,0
16,1,88,70,3,0,0,4,0,4
76,3,53,31,2,4,2,2,2,3
31,0,44,24,0,3,0,3,2,2
94,3,74,16,0,1,0,1,2,3
25,2,73,76,0,1,2,2,0,0
12,1,89,96,2,2,3,4,3,1
42,4,30,0,2,1,1,3,4,3
65,3,93,20,0,1,2,3,3,3
9,1,87,17,0,0,0,4,2,3
53,3,86,0,1,1,0,1,3,3
56,4,35,65,3,1,1,1,2,0
77,0,10,21,2,0,4,2,4,3
82,4,26,39,2,0,1,2,1,3
60,2,36,3,3,0,0,4,2,0
23,4,82,75,1,2,1,3,2,3
25,4,1,0,2,1,1,3,4,4
77,0,33,48,2,4,2,4,4,3
62,0,36,3,4,2,2,0,3,2
18,3,41,91,0,3,0,1,2,0
49,4,98,92,2,4,1,3,3,0
5,0,36,3,0,2,0,4,0,0
47,0,28,47,2,1,4,2,1,3
54,2,94,62,0,0,0,3,3,0
82,4,42,82,3,1,1,1,4,0
12,1,0,8,1,4,1,4,3,1
55,0,4,9,4,3,4,2,1,3
27,2,60,14,3,1,0,4,0,3
77,0,52,99,3,2,0,0,1,0
6,3,63,93,0,4,0,2,4,3
39,2,84,4,0,1,0,0,3,3
9,1,33,4,2,3,3,4,3,2
28,1,19,44,4,0,1,4,2,0
18,1,47,58,2,4,1,4,2,1
66,2,30,88,4,0,3,1,0,2
35,4,52,99,2,2,1,3,2,3
43,0,31,5,0,3,0,2,4,1
41,3,36,3,0,2,0,1,3,3
32,4,90,13,2,4,1,4,1,3
98,2,98,92,0,2,0,0,2,3
46,3,40,74,0,0,0,1,3,1
84,0,0,2,1,0,4,1,0,3
81,3,30,88,4,0,2,1,0,3
92,0,13,2,2,4,4,4,2,1
7,4,83,86,4,0,2,3,2,3
76,3,60,14,0,0,2,3,2,3
17,0,37,10,2,2,2,4,3,0
76,3,34,79,3,3,0,2,2,3
67,0,29,33,2,4,0,4,4,3
86,4,7,60,0,1,1,3,1,0
29,0,34,79,3,4,0,0,1,3
3,3,6,72,1,0,0,2,4,3
61,3,87,17,1,4,2,1,3,1
11,2,94,62,0,4,0,0,0,1
53,3,22,67,0,1,1,2,3,3
3,3,94,62,3,0,2,2,3,2
66,2,33,48,0,0,2,4,1,3
63,3,63,93,1,2,0,2,2,3
9,0,52,99,3,2,4,2,3,0
46,2,26,39,0,1,0,0,3,4
15,2,36,3,4,2,2,0,0,4
0,1,82,75,1,2,3,4,3,3
43,0,36,3,2,0,4,2,0,2
89,3,58,30,2,1,0,1,2,1
52,0,34,79,3,1,4,2,1,3
72,4,69,45,1,3,1,1,2,3
47,0,58,30,2,1,2,2,0,3
41,3,11,78,4,0,2,2,3,0
67,0,55,46,1,2,4,3,2,3
3,3,90,0,2,1,1,2,1,4
53,3,60,14,3,1,1,2,4,3
71,2,86,55,1,3,4,0,0,3
40,2,32,42,1,4,0,1,2,2
5,0,8,54,4,0,0,2,2,3
9,0,47,58,2,4,2,0,4,3
15,2,13,2,2,0,2,1,3,4
68,4,49,94,0,2,0,1,3,3
55,0,69,45,1,3,2,0,3,0
84,0,95,80,2,2,4,2,0,3
66,2,86,55,4,3,0,0,3,2
66,2,99,0,1,1,0,0,0,4
13,3,72,3,0,1,2,2,0,4
96,0,30,88,0,1,4,2,4,3
61,3,74,16,1,0,2,0,3,3
23,4,61,53,3,3,0,3,3,1
84,0,45,43,3,1,4,0,4,0
98,2,36,3,0,2,1,0,1,1
98,2,44,24,2,3,0,0,4,3
21,3,45,43,4,1,0,1,4,3
42,4,35,65,1,3,0,3,1,3
63,1,24,35,2,2,3,1,2,3
32,4,66,36,3,3,1,0,2,2
58,1,50,28,0,0,3,4,2,0
59,2,1,50,0,3,0,0,4,4
99,1,7,60,0,2,0,1,1,0
34,3,0,8,2,0,2,2,3,2
37,3,0,8,0,4,2,2,4,3
49,4,54,6,3,1,0,2,4,0
48,2,16,2,3,4,1,4,4,0
71,2,56,1,0,4,0,4,1,2
46,3,8,1,2,1,0,2,3,3
23,4,0,8,0,0,1,0,3,1
70,3,59,0,4,0,1,2,4,0
81,3,92,73,3,4,2,1,4,0
58,1,72,49,0,0,0,4,1,3
84,0,2,34,3,0,4,2,1,3
49,4,34,79,3,3,1,3,3,3
84,0,66,36,3,2,4,2,2,4
8,0,31,1,0,1,4,3,1,3
65,3,97,37,4,2,4,1,3,0
54,2,64,95,4,1,0,0,3,3
72,4,30,88,0,0,0,1,3,3
82,4,78,77,0,0,1,1,2,3
70,3,21,56,0,1,0,1,4,3
34,3,1,50,2,1,2,1,0,0
34,3,97,37,0,1,0,1,2,2
1,2,4,9,3,2,2,0,3,3
62,0,0,8,0,0,0,4,2,2
49,4,83,0,4,0,2,3,0,3
27,3,35,65,0,1,2,1,0,3
9,1,86,55,1,0,3,2,0,3
86,0,47,58,0,4,0,4,0,1
62,0,54,6,3,4,4,2,0,4
14,4,98,92,2,2,2,3,3,3
24,2,63,93,1,4,0,2,0,0
49,4,1,50,2,4,1,3,0,1
26,2,50,28,2,4,2,1,4,0
54,2,11,0,0,0,0,0,2,3
51,1,70,41,1,4,0,4,4,0
44,1,75,89,2,3,3,4,3,3
60,2,43,0,1,0,0,2,1,2
99,1,96,32,1,1,3,4,1,3
6,3,64,95,0,0,0,3,2,1
41,0,60,14,3,0,4,1,4,0
26,2,45,43,0,0,2,0,0,3
91,4,17,69,3,2,4,1,2,3
59,2,25,98,1,0,0,4,0,3
84,0,49,2,3,0,4,2,2,3
98,2,16,71,3,2,1,0,2,0
41,0,60,14,0,1,0,2,0,3
38,0,56,1,0,0,3,3,2,2
54,1,83,86,0,1,0,4,3,0
98,2,0,8,1,4,1,1,3,1
41,3,1,50,0,3,0,1,1,0
85,2,45,43,0,1,0,1,2,3
11,2,54,6,2,2,2,0,0,3
63,1,40,74,2,0,3,4,3,4
58,1,83,86,2,3,1,3,0,4
18,1,59,40,2,0,0,4,2,0
59,2,34,79,3,3,0,0,1,1
94,2,53,31,0,4,0,4,3,0
96,0,34,79,3,1,1,2,2,3
47,0,22,67,4,4,4,2,3,3
40,2,40,0,1,1,2,0,3,2
85,2,60,14,0,1,0,0,2,2
63,1,33,48,0,4,3,1,2,4
65,3,90,13,0,4,0,2,0,3
65,3,23,12,4,3,2,2,3,1
62,0,85,26,0,1,0,2,1,1
89,3,18,51,0,1,2,2,4,4
57,0,97,37,0,4,4,2,2,1
9,1,18,51,1,2,3,4,0,2
54,2,13,2,3,0,0,0,3,1
22,0,85,26,4,1,2,4,3,3
14,4,97,37,2,4,1,3,3,2
40,0,65,90,0,3,4,2,3,3
35,4,83,86,4,3,2,2,3,2
88,1,83,86,2,3,3,1,0,4
23,4,45,43,0,0,1,2,0,3
28,1,52,99,2,2,0,4,0,2
16,1,36,3,3,2,0,1,4,3
91,4,0,8,0,1,2,2,3,3
91,4,1,50,2,3,1,3,4,2
74,0,27,84,4,0,4,0,3,0
45,1,13,2,0,2,3,4,4,3
12,1,86,1,0,1,3,4,3,1
40,2,0,8,2,0,0,0,3,0
49,4,81,85,0,4,2,2,4,3
78,4,78,77,0,1,2,2,3,3
90,1,8,54,2,0,2,4,0,3
4,0,48,59,3,0,4,2,1,2
84,0,66,0,1,1,4,0,2,2
45,1,72,49,4,0,1,4,0,3
42,4,0,8,0,0,1,3,0,3
86,4,46,87,3,2,1,3,2,4
63,1,65,90,1,3,3,4,4,3
38,0,33,48,2,4,3,0,0,3
29,0,37,10,0,2,2,2,2,3
99,0,64,95,0,0,0,2,2,0
27,3,59,40,2,0,2,3,0,1
42,0,26,39,4,1,0,2,4,4
42,4,21,56,0,2,1,4,1,3
29,0,99,0,1,1,4,0,1,3
61,3,13,2,0,4,1,2,0,1
27,3,68,63,2,1,0,2,3,1
69,1,64,95,0,1,3,3,3,3
14,4,60,14,0,0,2,2,2,3
4,1,76,38,0,3,3,1,4,1
31,2,45,43,0,0,2,4,4,3
47,0,51,18,2,0,0,4,3,2
14,4,70,41,0,4,0,3,2,0
93,2,26,39,0,1,0,0,4,4
52,0,54,6,1,4,2,4,3,0
38,0,34,79,0,0,4,4,4,2
62,0,30,0,1,0,0,2,0,2
53,3,62,29,0,1,0,1,1,3
23,4,97,37,0,4,2,2,0,0
59,2,24,35,4,3,2,4,1,3
25,2,26,39,2,4,3,0,2,3
42,4,56,1,0,1,0,3,1,3
78,4,61,53,3,0,1,3,4,2
70,3,10,21,0,2,2,2,3,2
14,4,44,24,2,3,1,2,2,0
24,0,27,84,0,0,4,4,4,1
20,2,26,39,4,0,0,0,2,1
77,0,49,94,3,2,4,2,1,2
64,4,24,35,2,1,0,3,1,3
27,3,19,44,4,1,1,2,3,2
59,2,64,95,4,0,2,0,0,2
59,2,92,73,3,3,0,0,0,2
73,0,72,49,1,1,4,2,4,4
16,0,61,2,4,4,0,4,3,3
17,0,54,6,3,1,2,4,2,3
81,3,45,43,3,0,1,1,0,2
78,0,4,9,4,3,4,1,0,2
93,2,20,15,1,3,1,4,3,3
85,2,65,90,0,1,0,0,4,3
2,4,35,65,2,4,0,3,3,1
57,3,86,55,0,1,2,2,2,3
76,3,19,44,4,3,2,2,1,3
35,4,68,63,0,1,1,3,2,0
55,1,50,28,2,4,3,1,3,3
55,0,0,8,0,1,0,4,1,2
64,4,72,49,4,2,1,3,3,2
60,2,29,2,3,0,0,0,0,3
33,0,34,3,4,2,4,2,1,0
79,1,12,81,2,1,3,4,3,3
47,0,92,73,3,2,0,2,2,3
83,2,33,48,0,0,3,0,2,4
86,4,54,6,2,1,1,2,2,4
81,3,76,38,1,3,0,2,0,3
76,3,8,54,4,0,2,2,2,4
28,1,40,74,4,0,3,4,4,1
77,0,70,41,1,4,0,4,4,0
15,2,19,44,0,3,0,0,4,4
27,1,26,39,4,1,3,4,1,0
23,4,45,1,0,0,1,3,1,1
59,1,68,63,2,0,1,3,3,0
62,2,66,36,0,0,2,3,3,3
62,0,64,95,4,0,2,2,4,1
5,0,26,39,0,1,4,0,0,3
20,2,73,76,0,0,0,0,0,4
88,1,45,43,3,1,3,4,0,3
7,1,94,62,0,0,3,4,0,0
7,1,21,56,0,1,1,3,0,4
76,3,36,3,4,2,1,1,4,2
58,1,43,0,1,1,3,4,4,1
23,4,47,3,0,2,0,2,2,1
49,2,70,41,0,4,0,1,2,3
20,2,44,24,0,3,3,0,2,0
78,4,7,60,2,2,1,4,3,0
70,3,85,26,0,2,2,1,3,3
77,0,97,37,1,1,0,4,4,2
83,2,98,92,2,0,0,3,0,3
17,0,8,54,0,0,4,2,3,3
84,0,19,44,2,3,0,2,0,1
35,4,51,0,2,1,1,3,2,3
31,2,1,50,2,3,2,0,2,3
33,0,39,27,0,3,4,2,2,0
48,2,45,43,0,1,2,3,1,1
99,1,64,95,0,0,3,4,0,1
41,3,37,10,3,2,0,1,0,3
43,0,86,55,0,3,4,2,2,3
81,3,19,44,0,3,2,1,0,3
54,2,54,6,3,2,0,0,1,3
85,2,3,68,2,1,2,0,3,1
77,4,97,37,0,0,2,2,2,1
14,4,30,88,0,0,0,3,0,2
31,2,41,91,4,1,1,1,0,0
33,0,19,4,0,3,4,0,4,3
3,3,72,49,4,1,0,1,2,2
50,4,92,73,3,3,1,2,4,4
96,0,4,0,0,1,0,4,1,3
8,2,51,18,2,4,0,0,0,2
12,1,75,89,1,4,1,3,2,3
12,1,12,81,1,0,3,2,2,4
47,0,97,37,3,0,0,4,3,0
65,3,70,41,0,4,0,2,2,3
79,1,99,83,0,4,3,4,1,3
79,1,5,25,0,0,1,2,4,2
79,1,26,39,4,3,0,1,3,3
44,1,56,1,2,1,3,4,2,4
18,3,1,50,2,3,0,2,2,3
9,1,95,80,2,3,3,2,2,2
63,1,88,70,0,4,0,4,3,1
78,4,10,21,2,3,0,2,4,3
46,3,83,86,0,3,2,1,3,3
6,2,10,21,2,1,1,0,4,2
13,3,28,47,3,1,2,2,4,0
23,4,38,19,0,4,1,3,0,4
78,4,99,83,3,4,0,2,1,3
85,2,50,28,2,4,2,4,3,1
64,4,49,94,1,0,1,3,2,0
36,1,34,79,0,1,0,4,4,3
26,2,81,85,4,1,2,0,0,3
36,1,51,18,2,1,1,4,0,2
31,2,0,8,0,0,0,4,0,3
96,0,51,0,4,1,2,4,4,3
8,2,45,43,0,0,0,0,2,3
42,4,52,99,3,0,1,2,3,0
23,4,43,0,2,0,1,1,4,0
85,2,91,64,4,0,3,0,3,1
53,3,45,43,0,1,2,1,1,0
39,0,94,62,4,4,4,0,3,3
17,0,46,87,3,2,4,2,4,3
7,1,34,79,0,3,0,4,0,4
7,4,0,8,0,0,1,1,2,4
75,2,57,7,1,1,0,0,1,0
78,4,4,9,4,1,2,2,3,0
8,0,40,74,1,1,0,4,3,0
2,4,47,6,1,2,0,2,3,3
8,2,43,0,2,0,0,1,4,0
35,4,65,90,2,1,1,3,2,4
31,2,91,64,1,0,1,0,0,2
93,2,8,2,3,1,1,0,4,2
73,1,14,23,4,1,2,1,0,1
8,2,88,70,2,3,2,3,2,4
41,3,95,80,2,2,2,1,2,2
82,4,11,78,4,2,2,1,0,1
11,2,55,46,0,3,1,0,1,3
4,0,1,50,2,1,0,2,0,4
97,3,13,7,2,1,0,1,0,1
98,2,46,87,3,2,2,0,1,1
47,0,22,67,4,4,2,2,1,4
21,3,22,67,0,1,2,1,1,2
82,0,23,12,1,1,4,2,1,4
27,3,79,97,1,0,2,2,1,2
41,3,77,11,1,1,2,2,0,4
29,0,45,43,3,1,0,0,2,3
41,3,36,3,0,2,2,2,2,3
25,4,1,50,0,3,1,3,2,1
15,2,71,61,1,0,2,0,0,1
66,2,79,1,0,1,0,1,0,3
9,1,78,1,2,1,3,4,4,0
59,2,83,0,4,0,0,2,0,3
18,3,92,2,2,0,0,2,1,3
93,2,0,8,2,0,2,0,3,3
51,1,66,36,4,2,3,4,3,3
67,0,16,71,0,2,4,2,4,2
14,4,94,62,0,4,1,2,3,3
48,2,55,46,1,3,2,0,3,2
70,3,21,56,0,3,2,1,3,3
47,0,0,8,0,1,1,3,4,1
14,4,7,60,2,2,1,3,0,0
37,0,29,33,4,0,4,2,2,2
54,2,60,14,0,0,0,1,2,1
29,0,20,15,3,1,1,0,1,3
98,2,92,73,3,1,2,4,4,3
65,3,1,50,2,4,2,1,0,3
68,4,52,99,3,2,1,4,2,4
16,1,39,27,1,3,0,2,3,0
62,0,74,0,1,0,4,4,2,3
77,0,29,33,4,0,4,2,4,3
38,0,29,33,4,1,1,2,3,3
78,4,97,37,1,4,0,3,0,2
9,1,46,0,1,1,0,1,2,2
33,1,81,85,0,1,0,4,0,3
5,0,87,17,4,3,0,2,2,0
59,4,39,27,0,3,1,3,1,1
72,4,47,58,0,0,2,1,0,3
52,0,32,42,1,4,0,0,4,3
9,1,66,36,2,2,3,4,0,3
47,0,85,0,1,0,0,0,3,0
47,0,43,0,1,0,4,2,3,3
73,0,97,37,0,4,0,0,2,4
14,4,56,1,2,4,0,4,2,3
34,3,98,92,0,0,2,2,4,4
63,1,70,41,0,1,1,1,3,0
59,2,56,2,2,0,2,1,0,3
68,4,87,17,4,0,0,3,0,0
9,1,75,89,1,0,3,4,1,3
45,0,0,8,0,4,2,0,0,2
82,4,99,83,0,4,2,3,3,2
31,2,16,71,0,1,0,0,2,4
27,3,74,16,2,1,2,2,0,3
47,0,98,92,0,0,4,4,3,3
31,2,84,1,4,1,0,1,4,1
16,1,58,30,0,1,1,4,4,3
61,3,34,79,3,3,2,3,4,2
42,4,78,77,0,1,1,3,1,0
55,0,24,35,2,1,0,2,0,1
97,0,60,14,3,1,4,0,2,0
68,4,46,87,0,2,1,2,0,3
59,2,77,11,1,0,4,2,2,3
2,4,83,86,2,3,1,3,4,1
74,0,87,17,0,0,0,1,3,2
49,4,41,0,2,0,1,2,1,2
36,1,23,12,4,1,3,4,2,1
47,0,43,0,0,1,4,2,0,1
38,0,66,36,0,2,0,4,2,3
89,3,34,0,1,0,2,1,1,3
56,4,42,0,2,0,1,1,1,2
89,3,64,95,4,0,1,1,0,4
39,2,22,67,4,4,2,0,1,0
6,3,16,71,0,2,0,1,4,0
32,2,7,60,2,2,1,2,3,2
28,1,39,27,1,3,0,4,0,4
90,1,53,31,1,3,3,4,0,2
68,4,56,1,0,4,1,2,0,3
64,4,78,77,2,4,1,2,0,4
59,2,14,23,4,2,2,1,1,3
64,4,50,28,2,0,2,3,4,3
18,3,93,20,2,1,0,1,1,4
43,4,87,17,4,0,1,3,3,3
84,0,32,42,0,4,0,2,3,2
6,3,16,71,3,1,0,2,3,0
94,3,65,90,1,1,0,2,4,2
49,4,70,41,1,4,0,3,3,3
81,3,93,20,0,1,2,1,2,3
45,1,59,40,0,1,0,3,4,4
23,4,38,19,0,4,1,2,4,1
46,3,83,0,3,0,0,1,2,4
64,4,46,87,3,0,1,1,0,3
7,4,78,77,0,4,1,3,3,3
65,3,56,1,2,1,2,2,3,2
25,4,98,92,2,0,0,0,4,1
58,1,84,4,0,1,3,4,1,3
41,3,27,84,0,2,2,1,1,0
85,2,1,50,0,3,1,0,2,4
19,4,54,6,0,3,2,3,3,2
84,1,23,12,1,1,0,1,3,3
46,3,51,18,2,4,2,3,1,0
75,2,85,26,0,4,2,4,2,0
41,3,4,9,3,3,0,1,4,3
0,1,94,62,0,4,3,4,3,1
40,0,19,44,0,1,4,2,1,2
62,0,43,0,2,1,4,0,3,4
89,3,85,26,0,3,2,1,0,3
70,3,34,79,3,1,2,1,0,3
51,0,45,43,0,1,0,2,2,3
44,1,39,27,1,0,3,1,3,0
93,2,61,53,1,0,1,2,3,3
86,4,97,37,0,2,0,1,3,2
49,4,19,44,4,3,0,3,2,3
35,4,64,95,0,0,0,4,3,4
94,3,7,60,2,4,2,3,2,3
23,4,19,44,3,3,0,3,3,3
1,2,16,71,3,2,0,4,4,0
49,4,66,36,2,2,1,3,0,3
87,0,40,74,1,1,0,2,1,3
43,0,14,23,0,3,4,2,3,1
63,1,4,9,3,3,1,4,2,3
89,3,84,4,1,1,2,1,4,3
66,2,44,24,2,3,2,0,1,1
52,1,8,54,0,0,1,4,0,3
81,3,78,77,1,0,2,1,0,4
43,0,10,21,0,0,2,0,3,1
31,2,28,47,3,1,1,1,0,4
62,0,0,8,0,4,4,0,2,0
11,2,29,0,1,0,0,1,1,3
6,3,46,87,0,2,1,1,1,0
83,2,6,0,2,1,4,4,0,1
36,1,47,58,0,4,3,4,2,3
86,4,22,67,4,4,1,2,3,4
96,0,7,60,2,4,1,1,3,4
16,1,1,50,2,4,0,4,4,3
14,4,56,1,0,4,2,3,2,1
18,3,29,33,1,0,1,1,2,3
95,4,36,3,0,2,2,2,3,2
76,3,76,38,4,3,2,2,3,3
70,3,87,17,0,2,0,1,4,0
9,1,66,36,3,2,3,4,2,0
62,0,28,47,2,1,4,2,2,3
40,2,26,0,0,0,0,4,3,2
65,3,78,77,2,4,1,1,4,3
67,0,40,0,1,1,4,2,4,2
25,4,70,41,3,1,0,3,2,3
28,1,86,55,4,3,3,4,2,3
3,3,98,92,2,1,2,2,2,4
6,3,13,2,1,1,2,2,3,0
3,3,77,11,0,2,2,1,1,2
65,1,36,3,0,2,0,4,1,3
43,0,21,56,0,0,4,2,3,3
5,2,84,4,0,1,0,1,3,4
31,2,65,90,0,4,0,0,4,3
35,0,10,21,0,0,4,4,2,3
5,0,65,90,1,1,0,0,4,0
47,0,65,90,1,4,4,2,1,0
48,2,79,97,1,0,0,3,3,3
32,4,13,2,3,4,1,3,3,3
10,0,50,1,2,1,4,2,4,3
31,2,26,39,4,0,0,0,2,1
78,4,83,86,4,0,1,3,0,3
40,2,70,1,0,0,2,4,3,1
20,2,16,71,0,3,2,0,2,0
55,0,26,39,4,0,3,2,3,3
31,2,35,65,0,1,4,1,3,1
25,4,9,52,4,2,1,3,3,0
4,0,65,90,0,1,0,3,3,3
61,3,48,59,2,0,2,2,3,1
22,1,79,97,1,3,3,4,4,0
22,1,93,20,2,0,3,1,2,3
88,4,29,33,4,2,0,2,3,4
89,3,0,8,1,4,2,3,0,3
58,1,29,33,2,2,3,1,4,3
81,3,83,86,1,1,2,2,3,4
70,3,44,3,0,2,0,3,3,4
59,2,20,15,3,4,0,4,3,3
67,0,29,33,4,2,4,2,4,0
52,0,59,40,0,0,1,4,3,4
85,2,57,7,1,4,0,1,3,1
9,1,51,18,2,0,0,2,0,3
2,4,0,8,0,4,0,3,3,3
65,3,45,43,3,0,0,2,3,3
5,0,63,93,3,4,4,2,0,2
16,1,63,0,1,0,3,1,0,2
62,0,16,71,3,1,4,2,0,3
59,2,99,83,0,4,2,0,3,3
35,0,83,86,4,1,2,2,4,3
16,1,75,89,1,1,3,2,3,3
73,1,82,75,1,0,1,4,4,3
76,3,40,74,2,0,1,1,1,1
91,4,1,50,2,0,1,2,1,4
32,0,83,86,0,4,4,2,4,3
37,3,87,17,4,2,2,1,2,3
1,2,21,1,1,4,0,4,1,2
48,2,43,0,1,0,3,3,1,3
86,4,90,13,0,2,0,3,2,0
18,3,7,60,2,2,2,2,3,4
92,0,36,3,1,2,2,0,1,2
1,2,99,83,3,4,0,0,2,0
33,0,60,0,1,0,4,2,0,3
70,3,87,17,4,2,2,1,3,3
68,4,15,22,3,4,1,3,1,0
53,3,20,15,3,3,2,2,3,2
66,2,30,88,4,1,0,4,2,1
93,2,78,77,1,4,2,1,3,3
35,4,75,89,0,1,1,2,3,1
42,0,13,2,3,4,4,4,1,2
84,0,79,97,0,3,4,2,0,4
62,0,94,62,0,0,2,4,1,1
84,0,84,4,2,3,4,2,1,3
34,1,10,21,0,4,1,4,1,4
0,1,33,48,0,0,0,3,3,3
23,4,53,0,1,1,1,1,4,3
38,0,1,50,2,0,4,2,1,3
81,3,72,49,4,1,1,2,1,1
31,2,26,39,4,1,0,0,0,4
14,4,70,41,0,0,0,4,3,4
66,2,81,85,0,1,2,1,1,2
71,2,45,43,3,1,2,0,3,2
93,2,79,97,2,3,4,4,2,3
45,1,8,54,4,2,1,3,3,3
76,3,39,27,1,1,2,1,3,3
99,1,45,43,0,1,2,1,0,4
71,2,2,34,3,0,0,0,2,3
5,0,38,19,1,4,0,2,4,1
83,2,40,74,4,1,3,4,2,3
58,1,0,8,3,0,3,4,1,3
