column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60
0,4,41,60,12,4,1,2,8,9,3,0,1,4,1,2,0,0,2,3,0,2,3,4,0,1,1,0,4,3,3,1,4,1,1,0,1,0,2,0,0,3,3,3,4,1,0,4,3,4,4,0,1,1,4,0,0,4,4,3
54,3,70,74,16,0,0,2,9,3,3,1,3,0,2,1,1,3,4,4,4,4,1,0,4,2,3,4,1,0,2,2,4,1,0,1,2,0,2,3,0,2,0,2,0,0,3,1,2,2,0,1,0,3,1,2,2,2,4,1
74,4,82,3,5,3,0,3,21,9,3,0,4,1,0,3,1,3,4,2,3,0,2,4,0,1,2,1,4,1,0,0,1,4,1,3,3,1,1,1,0,1,1,0,3,3,4,4,0,0,0,4,1,1,4,1,3,0,3,4
77,4,43,21,11,1,1,1,21,7,3,2,1,3,2,2,3,2,1,4,4,3,4,4,1,4,1,4,1,0,0,3,2,4,0,0,0,1,2,4,2,2,4,2,1,4,2,2,2,0,3,1,2,2,2,2,0,1,1,1
80,1,41,60,12,0,1,2,21,9,1,3,1,4,4,4,4,1,3,2,3,1,2,0,0,1,1,0,4,3,0,0,1,0,4,0,4,1,1,2,3,2,0,1,0,0,4,0,2,4,1,4,0,4,2,2,4,1,0,3
61,3,54,40,3,4,0,3,4,4,2,3,4,4,2,1,1,3,4,4,4,0,4,3,0,1,3,3,2,0,3,0,2,0,0,1,0,1,0,1,1,4,0,2,1,2,1,3,0,1,4,0,4,0,0,4,0,1,1,3
10,0,37,18,9,0,0,1,3,7,3,3,3,5,2,1,2,1,2,1,1,2,0,1,0,1,1,2,0,1,1,1,1,4,0,0,1,0,1,1,4,0,2,1,3,0,0,0,1,0,0,4,1,4,0,2,1,3,4,3
12,2,85,30,15,2,3,2,14,6,4,2,1,4,4,4,2,0,0,4,4,0,4,3,2,3,0,1,0,3,3,4,1,0,3,0,4,3,0,2,1,0,0,2,1,0,3,3,3,3,3,1,0,2,2,4,4,2,2,0
68,0,20,31,4,1,0,3,16,4,3,3,2,5,2,1,2,1,1,4,4,1,2,3,2,3,0,4,1,3,3,1,1,0,1,1,0,3,3,4,0,0,1,4,2,4,2,0,0,0,0,2,2,2,3,2,3,4,1,2
59,1,98,2,8,1,1,2,21,9,0,0,1,3,4,4,2,3,4,1,0,1,2,3,2,3,2,1,4,0,1,1,1,4,0,1,0,1,1,1,0,0,1,0,1,3,4,0,0,0,1,2,3,4,2,0,3,2,0,3
93,0,34,88,0,2,3,0,16,6,1,0,4,2,2,1,0,3,0,1,1,3,1,3,3,0,2,3,2,2,0,2,4,1,3,0,0,0,4,2,2,0,0,2,3,2,1,2,0,2,3,4,0,2,0,4,0,1,2,3
16,0,75,7,7,1,2,3,21,9,0,0,4,0,1,2,1,3,4,1,1,1,3,4,4,2,1,2,0,0,0,0,4,0,3,4,1,0,1,0,4,0,4,1,3,0,3,4,3,3,0,0,2,3,3,0,3,1,4,4
62,1,68,11,1,2,1,1,20,0,4,1,1,0,2,1,3,3,2,1,1,3,2,2,3,0,1,1,0,0,2,1,0,1,1,0,1,2,4,0,0,0,0,1,3,0,1,3,4,0,0,4,2,3,1,3,3,2,2,1
76,1,7,75,8,4,3,1,1,8,1,3,1,4,1,2,0,1,3,2,3,0,1,2,2,3,2,4,0,0,0,2,1,0,4,2,1,2,1,3,0,1,0,0,1,0,3,4,4,2,1,4,0,4,2,2,1,2,1,3
22,2,87,69,2,0,2,2,5,5,1,1,4,5,4,4,0,1,3,1,1,1,4,1,1,4,4,2,1,3,3,1,2,1,3,0,4,2,2,3,3,4,4,0,0,1,1,2,0,3,2,0,2,2,2,0,3,0,4,2
50,4,65,63,12,1,0,0,23,4,2,0,1,2,4,0,2,2,1,4,4,1,2,3,4,2,0,1,0,2,1,0,0,0,1,0,4,3,0,4,3,0,4,2,1,0,0,1,3,0,1,1,0,2,1,3,4,1,1,1
29,2,86,48,0,1,1,3,19,2,3,3,4,1,3,0,4,1,3,2,3,1,0,2,2,3,2,2,2,2,0,0,3,1,1,1,2,1,3,3,0,1,3,3,1,1,2,3,0,1,1,4,1,3,2,4,3,4,3,1
86,3,56,90,18,0,0,1,7,1,3,0,1,4,2,1,1,0,2,3,1,2,2,0,2,3,3,4,1,0,3,0,0,3,4,1,0,4,2,1,0,0,1,1,3,1,2,4,4,0,4,2,0,0,2,3,4,4,2,2
82,2,1,91,1,0,3,2,23,6,3,0,1,4,0,3,0,2,1,4,4,1,3,4,2,3,1,3,3,0,3,0,2,0,2,0,3,0,1,4,1,1,1,2,2,4,0,4,0,3,3,3,4,1,1,1,0,3,1,4
79,3,77,36,3,1,3,0,18,9,2,0,3,1,1,2,1,1,0,2,2,4,0,1,2,0,0,1,0,4,0,0,0,0,2,4,1,0,4,2,2,0,2,3,0,1,3,2,2,0,1,4,0,1,1,0,1,4,1,0
51,3,3,1,19,2,1,2,7,6,3,0,2,3,3,0,0,0,2,4,4,4,1,0,3,0,4,0,2,0,0,1,0,0,1,1,2,3,4,0,4,4,0,4,2,0,0,1,4,2,4,2,2,1,1,1,4,2,2,1
70,2,14,93,4,4,2,2,10,1,2,0,4,0,2,1,0,0,2,2,3,0,1,4,2,3,2,1,4,4,0,1,4,2,0,0,1,2,2,1,4,1,3,4,1,3,0,2,1,3,2,1,1,4,3,1,0,2,1,3
64,0,38,16,0,3,2,3,12,1,3,1,2,2,1,2,1,2,3,2,3,0,4,3,2,1,4,4,4,1,0,1,1,2,3,2,1,1,2,1,0,3,0,1,1,3,2,1,1,2,3,1,0,0,1,0,3,1,1,3
26,3,31,0,3,4,0,1,10,9,0,1,3,3,2,1,4,2,2,0,2,2,4,2,0,1,1,4,1,1,0,1,4,0,0,1,0,1,0,0,4,1,0,4,0,0,0,2,4,2,4,1,0,3,1,0,0,2,2,4
94,3,37,18,8,2,3,2,10,0,4,3,4,1,0,3,0,0,2,2,3,2,3,4,4,2,0,4,1,4,0,1,4,0,0,4,3,1,4,0,4,0,3,1,1,4,2,4,0,2,3,3,2,3,1,4,0,1,3,1
30,4,19,44,6,3,3,3,3,7,1,0,1,0,1,2,4,2,1,2,3,2,2,0,1,4,1,2,2,4,0,4,2,2,3,4,1,3,0,4,0,4,1,1,0,2,2,4,0,4,0,2,4,4,1,4,1,2,4,3
43,2,44,54,7,4,0,1,2,5,0,0,0,3,1,2,3,1,3,1,1,0,2,4,0,1,1,0,4,1,0,3,3,0,0,2,1,4,2,4,0,3,1,2,0,3,0,4,4,3,2,2,3,0,2,0,3,1,2,3
59,1,18,17,4,1,0,3,3,1,1,3,1,4,2,1,1,0,2,0,2,2,2,0,4,2,0,3,2,0,3,0,4,0,0,0,0,2,2,2,4,1,0,3,1,0,0,2,0,1,1,4,1,2,1,0,0,1,2,1
73,1,98,24,11,3,3,2,4,7,2,0,3,1,4,4,1,1,4,1,1,1,0,1,2,3,0,3,2,4,4,0,4,0,3,4,0,2,2,0,1,0,1,1,0,2,1,2,2,1,0,0,0,3,2,0,3,3,0,3
74,4,20,31,17,4,0,2,13,5,3,1,4,1,1,2,1,2,3,2,3,3,4,4,0,1,0,4,1,2,0,2,2,0,1,4,1,4,0,3,0,0,0,0,0,1,2,1,3,2,1,3,1,3,2,3,3,2,3,1
26,3,94,25,12,1,0,2,1,4,4,3,4,1,0,3,4,2,2,1,1,3,1,0,2,3,3,4,1,3,4,2,1,4,0,3,3,2,2,0,0,1,0,4,4,4,0,4,2,1,0,2,3,3,2,3,3,1,0,1
99,1,9,0,11,2,3,1,13,5,3,2,0,4,1,2,3,0,4,2,3,2,3,4,2,3,2,4,0,0,3,0,0,0,3,0,0,4,2,0,1,1,1,0,0,2,0,4,3,1,1,2,3,3,2,2,3,1,2,3
76,1,69,61,4,4,2,1,24,6,0,0,1,0,2,1,1,0,2,2,4,1,1,0,0,1,3,4,1,2,2,1,2,0,0,1,1,3,0,1,0,3,0,1,1,1,3,1,0,0,3,1,3,3,2,0,3,1,1,1
18,2,5,84,10,4,3,3,5,8,0,0,1,3,3,0,1,1,0,1,1,4,3,4,2,3,2,1,4,1,1,0,0,4,2,4,2,2,3,2,1,1,1,1,3,0,3,0,4,3,2,1,1,4,4,0,4,4,1,3
35,3,26,2,0,4,2,3,13,7,0,3,2,5,3,0,1,2,3,1,1,2,0,1,0,1,2,4,0,1,1,1,1,2,3,1,0,1,0,3,0,3,1,4,3,2,0,2,0,4,0,2,2,2,4,1,1,2,0,3
61,3,24,0,4,4,2,1,4,9,0,3,3,4,1,2,1,3,4,1,1,1,4,1,3,0,3,4,1,3,0,2,4,0,0,0,2,0,1,2,1,0,0,1,0,4,2,1,4,2,4,4,4,4,2,0,4,2,4,1
71,3,43,21,19,2,1,2,21,9,0,3,0,0,2,1,0,3,0,4,4,0,4,0,2,3,4,1,0,0,4,2,2,1,4,0,0,0,1,2,1,0,3,0,3,0,3,4,0,2,0,3,3,4,1,0,0,2,4,1
29,1,23,12,11,1,1,2,14,6,3,0,1,4,0,3,1,4,1,2,3,2,2,0,2,3,1,1,2,3,0,1,1,4,1,0,3,0,1,4,1,0,3,0,0,2,1,0,0,0,2,2,0,0,2,3,4,4,2,1
73,1,13,0,11,1,1,2,15,2,3,0,0,5,4,0,1,3,4,4,4,0,0,1,3,0,2,4,0,1,3,2,4,4,4,1,2,3,0,0,0,4,2,1,3,2,3,2,4,0,1,4,1,4,1,4,3,0,1,2
85,0,2,66,8,1,1,1,4,9,3,0,0,5,0,3,1,0,2,4,4,4,2,2,0,1,1,2,0,3,4,2,1,1,1,3,0,1,1,1,0,3,4,2,0,2,0,3,4,0,3,0,2,4,0,0,0,2,4,3
19,0,77,0,8,0,0,3,4,0,2,0,2,5,0,3,1,0,3,1,1,2,0,1,2,1,1,2,0,3,1,2,1,1,0,0,0,2,1,3,0,3,4,1,3,0,3,2,0,3,3,4,1,4,2,0,1,1,2,2
95,2,9,28,15,2,3,2,2,2,3,3,1,2,2,1,4,0,0,1,1,2,0,1,4,2,4,0,2,2,0,0,2,4,2,0,0,3,0,0,2,0,4,2,3,2,1,2,3,3,2,4,2,0,2,0,2,2,0,4
31,1,9,28,19,0,3,1,3,7,1,2,1,4,0,3,1,0,2,1,1,2,1,3,4,3,0,0,4,0,3,4,2,0,2,3,1,1,0,1,0,2,3,0,0,0,2,0,1,1,1,2,1,2,2,3,0,3,2,3
63,4,66,95,9,2,1,2,15,4,0,0,1,3,1,2,1,0,2,3,0,1,1,0,2,3,2,4,0,1,1,3,0,1,1,3,0,3,2,1,0,0,3,4,3,0,3,1,0,4,1,4,1,3,1,4,2,2,0,4
76,1,92,33,18,1,1,2,6,8,2,0,3,0,2,1,3,1,3,2,3,3,2,2,2,3,4,0,2,0,2,0,0,3,1,0,1,0,4,1,3,1,3,1,3,2,2,4,4,0,0,1,1,0,1,4,4,0,1,1
26,3,53,23,12,0,1,2,2,2,0,0,3,2,2,1,1,0,2,1,1,4,1,0,2,1,1,0,4,0,1,2,3,1,1,4,2,1,3,1,0,3,0,1,3,3,4,3,1,1,4,0,3,4,1,0,0,1,2,4
21,4,35,6,4,2,2,2,13,5,2,3,0,2,0,3,0,3,0,0,2,0,3,0,1,4,2,4,0,2,0,4,0,0,0,0,3,4,0,2,0,4,1,4,2,0,0,4,0,2,1,4,1,0,1,0,2,1,4,3
22,2,87,69,12,2,2,0,15,0,3,0,1,4,0,3,3,3,2,3,0,0,2,4,2,3,1,2,0,3,0,1,0,2,2,1,3,2,1,1,0,1,3,4,3,2,3,4,3,3,0,4,2,1,1,0,3,1,0,2
16,1,70,74,0,1,1,1,17,1,4,0,0,3,1,2,2,0,0,2,3,3,2,2,4,2,3,2,4,0,0,3,2,2,1,4,2,1,2,2,2,1,4,0,0,3,3,3,3,1,1,0,0,1,2,0,0,2,3,4
56,0,34,88,19,4,3,3,4,0,3,3,4,0,0,3,1,3,0,1,1,2,4,2,3,0,2,4,0,0,2,2,4,0,2,2,3,1,4,1,1,1,2,1,0,4,0,1,1,2,0,3,1,0,1,4,4,1,3,2
69,4,79,37,7,1,1,3,16,4,3,0,4,1,4,4,1,3,4,4,4,4,4,3,2,3,1,4,1,1,0,0,4,4,1,0,4,1,0,0,0,1,3,2,2,0,2,1,1,0,0,4,3,4,0,0,1,4,1,4
35,3,57,0,13,2,0,0,11,5,0,0,1,0,0,3,0,0,2,1,1,2,1,3,0,0,1,0,4,4,2,1,0,0,4,1,3,4,0,0,4,4,2,1,0,0,4,1,0,2,0,2,0,4,3,0,4,2,1,1
36,4,35,6,4,1,0,3,1,3,4,2,1,4,2,1,3,1,3,4,4,1,2,3,1,1,0,1,0,3,0,4,0,0,0,0,0,1,0,1,4,3,0,2,2,1,0,2,3,4,3,2,2,1,1,3,4,1,1,0
85,0,69,61,11,4,0,2,9,3,4,2,1,4,2,1,3,0,4,4,4,1,2,3,2,3,2,1,4,0,0,0,1,4,0,1,2,0,2,0,1,1,1,2,2,0,1,1,0,0,3,1,1,4,3,0,0,3,4,3
12,2,23,12,11,4,0,2,3,0,1,0,4,2,1,2,1,4,1,1,0,4,2,2,2,3,1,0,0,2,1,1,2,4,1,0,1,2,4,4,1,1,3,2,1,1,3,4,4,0,0,4,4,0,1,4,3,1,3,1
80,1,64,99,18,1,3,0,5,6,3,1,1,5,2,1,2,4,3,4,4,4,0,0,2,3,1,4,1,3,0,4,0,0,3,0,1,3,4,3,3,1,0,2,2,0,2,0,0,3,2,4,4,3,1,2,4,1,1,1
26,3,7,75,13,4,1,2,16,7,0,0,1,3,4,4,0,3,0,1,1,3,1,3,4,0,4,4,4,1,0,1,1,4,0,4,0,1,0,2,2,4,2,1,0,0,3,3,0,1,0,0,1,4,2,2,1,0,3,3
62,1,82,3,13,2,0,1,2,5,0,2,1,4,4,0,1,2,3,2,3,2,4,2,3,0,2,1,4,3,3,2,0,4,0,1,2,4,4,3,0,4,2,0,0,3,4,4,0,1,0,0,2,4,2,0,3,4,3,1
69,4,17,73,0,1,1,1,20,0,4,0,1,4,4,4,3,3,2,1,1,4,3,4,2,3,1,2,0,3,0,1,2,4,4,4,0,0,4,0,4,0,3,0,3,0,0,2,3,2,4,0,3,4,2,2,2,1,3,3
32,4,59,52,13,1,3,1,20,0,0,3,4,0,2,1,2,4,3,3,0,4,2,2,0,1,1,2,0,0,2,0,4,4,3,0,2,0,1,1,3,1,0,4,4,0,0,3,0,0,4,2,3,4,1,2,0,2,4,4
61,3,74,15,7,1,2,3,22,8,0,0,1,3,0,3,0,3,0,4,4,0,4,3,3,0,2,4,1,4,1,1,2,2,0,3,4,0,4,3,1,0,4,2,2,0,2,1,0,1,4,4,1,4,4,0,1,1,1,4
97,4,53,23,10,2,0,2,21,9,0,2,1,3,4,4,2,1,2,1,1,3,4,4,4,2,3,3,3,1,0,0,0,0,0,4,0,0,1,0,1,1,4,1,4,0,0,2,3,0,1,3,1,4,0,0,4,4,0,2
94,3,10,71,11,1,1,2,4,7,0,0,1,3,2,1,2,0,0,1,1,2,4,2,0,1,3,4,1,1,0,0,3,2,0,1,1,1,1,3,3,0,0,4,0,0,0,3,4,1,0,3,1,1,3,2,2,1,0,3
28,3,14,93,7,0,0,3,10,0,2,1,1,2,0,3,1,1,0,1,1,3,4,4,1,4,1,3,3,1,0,1,4,4,4,2,1,2,0,2,2,4,1,3,3,1,4,4,3,2,0,4,0,2,2,0,3,1,0,3
93,0,84,42,16,4,0,2,4,7,3,0,0,5,0,3,0,2,1,0,2,2,2,0,2,3,4,3,3,3,3,2,1,0,0,3,0,1,0,4,1,1,3,4,0,1,4,1,0,0,0,4,0,2,2,4,4,1,2,1
54,1,86,48,17,4,2,1,12,3,3,0,0,5,2,1,1,2,3,2,3,0,0,1,3,0,1,1,2,1,4,4,0,2,0,0,2,0,2,1,0,4,2,0,1,2,1,0,2,1,1,0,0,4,2,3,4,4,2,3
29,2,8,14,4,1,0,2,11,8,3,0,1,4,2,1,3,3,2,2,1,2,4,2,2,3,4,4,4,3,3,3,4,0,4,1,1,2,3,1,4,0,3,1,4,3,4,3,4,3,2,2,4,2,3,2,1,2,4,0
41,3,30,38,3,2,2,2,0,1,3,3,2,5,2,1,3,0,4,0,2,0,0,1,2,0,0,4,1,1,1,1,1,2,3,1,1,2,2,0,0,0,2,4,1,1,2,2,2,3,4,4,1,0,0,4,4,2,4,1
96,0,4,29,0,3,2,2,20,8,1,3,4,3,4,0,4,3,4,1,1,0,0,1,2,3,2,3,2,0,1,1,2,0,3,4,0,2,3,0,0,0,0,2,3,0,1,2,0,0,3,2,1,3,3,3,4,3,0,2
43,3,76,46,11,4,0,3,19,2,4,0,1,4,0,3,1,3,4,2,2,1,1,0,4,2,3,2,4,0,0,3,0,0,1,1,3,1,1,3,0,1,4,3,1,3,4,3,0,0,4,4,1,2,2,0,0,0,1,3
70,2,69,61,8,1,1,2,8,9,1,3,0,5,2,0,1,0,2,1,1,3,1,0,4,2,1,2,0,3,0,1,2,1,0,1,0,0,1,0,0,1,4,1,4,0,3,0,0,3,1,4,3,0,2,2,0,2,0,2
86,3,44,54,0,1,1,1,14,2,4,0,3,0,0,3,3,3,2,1,1,4,0,1,2,3,3,0,2,0,0,2,3,4,1,3,0,1,3,1,4,2,0,3,0,0,1,0,2,2,4,4,1,3,2,3,4,0,0,3
38,2,36,39,6,2,2,2,19,1,2,1,1,2,0,3,1,3,4,3,0,4,1,0,3,0,3,2,4,2,1,4,2,0,0,3,0,0,2,2,1,4,2,1,4,3,4,1,2,2,2,3,2,4,2,3,0,2,0,0
41,3,91,22,6,1,1,1,22,2,1,0,2,3,2,1,0,2,1,2,3,2,4,2,3,0,0,3,2,1,1,4,2,1,0,1,0,1,3,0,0,4,2,3,1,0,1,0,1,1,0,4,1,4,3,4,2,0,4,3
94,3,58,13,8,2,3,3,5,8,1,3,4,3,0,3,3,0,4,2,3,3,4,4,0,1,2,2,3,0,0,0,0,2,3,3,0,2,3,2,1,4,0,1,2,4,4,4,3,2,4,4,3,4,3,3,1,4,4,1
44,4,90,89,8,0,0,3,20,6,0,3,4,0,2,1,4,1,3,2,3,4,2,2,2,3,0,0,4,0,0,2,2,0,4,1,1,2,4,3,3,2,3,3,0,3,0,1,1,3,1,4,4,3,4,2,1,0,4,3
1,2,9,28,6,2,2,1,14,2,3,0,1,4,0,0,1,3,4,1,1,1,1,0,3,0,3,1,0,0,1,3,3,2,3,1,4,3,3,4,1,0,2,1,0,0,0,0,2,3,2,3,1,3,4,2,3,2,2,1
82,2,17,73,19,1,2,1,4,3,0,0,4,0,2,1,1,2,3,4,4,1,1,0,3,0,3,0,2,4,2,0,0,4,3,1,3,3,2,3,0,4,2,3,1,0,1,0,2,3,2,0,1,3,2,0,1,4,2,1
61,3,18,17,11,2,2,2,15,4,0,0,1,3,2,1,4,3,4,2,2,2,2,0,2,3,1,1,2,0,1,0,1,0,2,1,0,3,0,1,1,0,4,3,3,0,0,0,0,2,4,2,1,3,2,0,0,3,2,3
17,3,0,20,2,2,0,1,14,0,1,1,1,0,2,1,4,0,0,3,0,3,4,0,4,2,0,1,0,2,0,1,1,0,4,1,1,0,0,2,2,0,2,4,4,0,3,4,0,2,4,1,0,4,2,0,0,2,1,1
69,4,71,26,1,4,1,1,3,7,0,3,1,1,4,0,0,0,2,4,4,1,4,2,4,2,1,1,2,4,0,3,2,1,0,1,2,0,0,1,4,0,0,2,2,0,0,3,0,4,0,4,3,0,0,3,4,0,0,4
11,3,48,85,0,1,1,2,12,3,3,2,1,0,4,4,3,3,2,1,1,0,0,1,4,2,2,1,4,4,2,4,1,4,1,1,4,0,1,0,0,2,4,1,0,0,4,2,4,2,0,3,0,1,1,0,0,0,2,0
54,3,23,12,17,2,2,3,21,0,1,0,3,1,0,3,3,3,1,2,3,0,1,2,2,2,4,0,2,4,4,0,1,2,0,3,4,2,4,1,1,0,4,4,1,0,1,1,0,1,0,0,1,1,2,2,0,4,2,1
19,0,70,3,0,4,2,0,18,9,1,3,1,4,4,4,1,3,4,2,3,0,1,2,4,2,1,4,1,0,3,3,0,2,0,4,4,0,1,0,1,1,4,3,0,1,2,4,4,0,3,0,0,1,4,0,3,1,4,1
72,0,65,63,11,2,2,3,13,7,0,0,1,3,2,1,0,2,1,2,3,3,3,1,1,3,4,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,3,1,3,0,0,2,2,0,3,3,2,4,0,0,1,1,4,1
8,1,6,32,19,3,0,2,8,1,3,0,1,4,2,1,0,3,0,4,4,3,1,3,3,0,1,0,4,3,1,0,1,4,4,0,0,2,4,2,2,0,1,2,1,3,1,1,0,4,1,3,0,0,2,0,1,4,0,1
49,1,73,1,3,1,3,2,1,4,0,3,1,2,2,1,0,3,0,2,3,3,2,2,2,3,0,4,1,0,0,1,3,2,2,1,0,1,2,2,1,1,0,1,1,0,2,3,1,0,0,2,0,3,2,4,0,4,1,0
26,3,82,3,8,4,0,1,23,3,3,2,1,1,2,1,1,0,2,1,1,4,4,3,2,3,4,4,4,4,4,2,0,0,4,0,0,1,2,0,4,1,1,3,0,3,4,1,0,2,0,2,1,2,0,4,0,4,2,2
76,1,35,6,8,2,3,2,21,9,3,2,1,3,4,4,2,2,1,1,1,3,4,4,4,0,3,3,3,1,1,1,0,2,0,1,0,0,1,1,1,0,2,2,0,0,4,1,0,0,3,2,0,4,0,0,4,2,1,3
83,1,69,61,2,4,3,2,21,9,2,1,1,2,2,1,1,0,0,4,4,4,2,2,4,2,0,4,0,1,0,0,0,2,2,1,0,0,0,2,1,0,4,2,1,1,3,0,0,1,1,0,2,4,0,4,2,4,4,1
17,1,3,76,11,1,1,1,20,0,1,0,1,2,0,3,4,4,1,4,2,1,4,1,0,1,3,0,2,2,0,0,3,1,0,1,1,2,4,4,1,3,0,0,1,0,0,4,2,0,0,0,1,3,2,0,3,2,1,1
91,4,11,1,1,0,3,1,21,7,0,3,1,1,3,0,1,0,2,3,0,1,2,3,2,1,2,4,1,4,0,1,0,0,3,4,4,0,0,1,2,3,3,0,3,0,2,3,3,4,1,4,2,4,2,0,0,1,2,4
80,1,5,0,6,2,2,0,23,4,0,0,0,5,3,0,3,0,4,1,1,4,4,3,1,4,0,3,2,3,2,2,4,2,3,0,2,1,0,1,0,0,1,3,3,0,1,1,1,2,1,3,3,0,3,2,3,1,4,0
21,4,4,29,14,2,3,1,15,4,3,0,1,4,2,1,1,0,2,2,3,2,3,4,3,0,3,1,0,3,1,1,2,2,0,0,1,3,3,1,0,0,0,4,0,0,0,1,2,2,0,2,0,2,3,0,3,2,4,1
22,2,39,8,6,0,3,2,4,0,0,2,1,3,2,1,1,0,2,3,0,1,3,4,3,0,0,1,0,0,0,2,0,2,2,1,1,2,4,1,0,0,2,0,0,0,0,3,0,0,1,1,0,3,4,0,3,1,1,0
54,3,73,34,10,4,3,2,4,7,3,0,1,4,2,1,0,4,4,3,0,3,1,3,0,1,1,4,1,0,3,1,4,0,0,1,1,2,0,1,1,3,0,3,4,1,2,1,0,2,0,1,1,1,2,1,1,4,2,4
81,4,40,1,7,4,0,3,22,8,0,0,4,1,1,2,2,2,1,1,1,2,3,4,1,4,2,0,1,4,4,2,3,4,1,4,0,2,3,0,2,4,1,1,3,4,2,1,3,4,0,4,2,3,2,2,0,1,4,4
63,4,66,95,7,4,0,2,17,9,0,0,1,3,2,0,0,2,1,1,1,3,1,3,2,3,2,0,1,0,1,0,3,0,1,4,2,1,3,4,1,1,3,1,1,4,2,1,0,4,0,1,1,1,1,0,0,2,4,4
18,2,53,23,12,4,1,1,14,2,4,1,4,5,2,1,1,3,4,3,0,2,4,2,0,1,1,0,4,3,1,3,3,1,4,1,1,1,3,0,0,0,0,4,4,1,4,3,0,3,4,4,3,3,2,1,2,2,4,3
91,4,40,1,1,0,3,2,11,8,4,3,4,1,4,0,2,0,0,2,3,1,4,3,0,3,2,4,0,0,4,1,3,2,3,4,2,0,3,4,0,1,3,1,3,1,3,0,0,2,0,2,1,1,2,4,2,4,1,3
82,2,90,89,14,4,1,2,20,8,3,0,4,1,0,3,0,4,4,2,3,4,2,2,4,0,1,4,1,4,4,1,2,3,1,3,2,2,1,0,0,0,0,1,1,4,0,1,1,0,2,2,2,0,1,3,1,4,0,1
63,4,64,99,1,0,3,0,4,5,1,3,1,4,4,4,1,3,4,2,3,0,3,0,4,2,1,1,2,0,0,2,0,2,2,4,0,2,2,0,1,0,4,1,1,0,1,0,0,4,4,4,0,0,0,4,0,4,4,3
15,3,83,55,0,4,2,1,14,2,1,0,4,2,0,3,1,2,3,2,3,2,1,3,4,2,1,4,2,1,0,2,0,2,3,1,0,0,3,3,3,2,2,0,0,0,1,0,0,0,4,4,1,3,3,2,2,1,0,1
59,1,31,19,13,3,0,2,23,2,3,2,3,1,1,2,0,3,3,0,2,4,1,0,0,1,4,1,1,3,1,0,0,1,1,2,1,1,3,1,0,1,0,3,1,0,2,1,0,0,0,0,1,0,0,2,3,4,4,3
5,4,72,59,6,1,2,0,20,3,0,1,1,4,0,3,2,2,1,1,1,1,2,3,0,1,1,4,1,0,0,0,3,0,3,1,2,0,1,4,0,3,3,3,0,4,0,1,1,4,0,0,1,3,1,0,2,4,2,1
62,1,57,0,4,4,2,0,1,0,0,3,1,1,2,1,2,2,4,2,3,1,2,0,3,0,1,0,4,4,4,2,4,2,3,0,1,2,3,0,0,0,2,0,1,3,4,0,2,3,0,2,1,3,1,2,1,2,1,3
28,1,77,36,4,1,0,0,19,3,0,3,1,1,0,3,4,4,1,4,4,0,4,3,3,0,2,1,4,1,0,3,0,0,0,4,3,1,1,0,1,0,2,1,1,3,0,1,0,2,0,4,0,4,2,4,4,1,0,4
81,4,65,63,7,1,2,1,20,0,0,0,2,4,1,2,2,2,1,2,3,1,4,1,0,1,2,0,1,0,3,2,0,2,3,2,4,2,3,0,1,1,0,0,0,0,2,2,2,0,3,2,1,1,0,3,0,4,1,4
43,2,94,25,3,4,0,1,20,0,4,2,4,2,2,1,1,1,0,1,1,0,0,1,0,1,0,4,1,2,1,2,1,0,4,1,2,2,4,3,2,3,1,1,3,4,2,0,2,0,4,0,4,0,4,0,3,4,1,2
59,1,77,36,4,0,3,2,20,8,3,1,1,5,0,3,4,4,1,0,2,2,3,4,3,0,1,1,3,3,1,0,2,0,0,1,0,0,3,4,3,4,0,2,0,1,0,4,3,0,1,3,1,3,3,1,2,1,4,3
67,1,39,8,1,4,1,1,3,7,1,0,1,2,2,1,0,1,3,1,1,0,2,0,0,3,0,1,0,1,1,0,4,4,4,0,0,1,0,1,3,1,3,1,0,0,0,1,0,1,2,4,1,4,1,0,2,3,4,2
64,0,92,33,5,1,3,3,14,1,4,2,4,2,0,3,1,0,2,3,0,3,0,0,2,3,1,4,1,2,1,2,4,2,3,4,3,3,2,0,4,1,1,4,1,0,0,3,0,2,0,2,3,0,4,0,0,1,1,0
84,3,77,36,3,2,2,3,4,0,3,0,3,0,2,1,1,0,2,1,1,4,4,3,1,4,1,0,4,0,2,3,2,2,3,0,0,2,0,1,1,4,2,3,3,3,0,3,0,2,4,4,0,0,2,0,0,2,4,1
63,4,48,85,0,1,1,2,5,5,0,2,1,3,0,3,1,3,4,2,3,0,2,4,0,1,0,0,0,0,1,0,1,1,4,4,3,2,2,0,0,1,1,1,0,1,3,4,0,4,0,4,2,4,0,0,0,2,3,4
29,2,24,50,17,4,2,3,15,0,0,0,2,4,0,3,1,2,3,1,1,4,4,1,2,3,2,0,1,3,0,3,1,2,3,4,3,2,4,3,3,0,3,1,3,0,2,2,3,0,3,0,0,3,3,0,3,2,1,0
